{Epoch: 0} loss: 0.696372, binary_accuracy: 0.451917, val_loss: 0.695516, val_binary_accuracy: 0.331572
{Epoch: 29} loss: 0.669842, binary_accuracy: 0.772802, val_loss: 0.669612, val_binary_accuracy: 0.669088
{Epoch: 30} loss: 0.668341, binary_accuracy: 0.703073, val_loss: 0.665817, val_binary_accuracy: 0.805152
{Epoch: 31} loss: 0.666735, binary_accuracy: 0.746530, val_loss: 0.664920, val_binary_accuracy: 0.739102
{Epoch: 32} loss: 0.664863, binary_accuracy: 0.723232, val_loss: 0.662253, val_binary_accuracy: 0.804491
{Epoch: 33} loss: 0.663094, binary_accuracy: 0.732981, val_loss: 0.662381, val_binary_accuracy: 0.691546
{Epoch: 34} loss: 0.661339, binary_accuracy: 0.746861, val_loss: 0.659383, val_binary_accuracy: 0.733818
{Epoch: 35} loss: 0.659644, binary_accuracy: 0.732155, val_loss: 0.658440, val_binary_accuracy: 0.698151
{Epoch: 36} loss: 0.657384, binary_accuracy: 0.750991, val_loss: 0.654773, val_binary_accuracy: 0.766843
{Epoch: 37} loss: 0.655125, binary_accuracy: 0.745373, val_loss: 0.653418, val_binary_accuracy: 0.714663
{Epoch: 38} loss: 0.652842, binary_accuracy: 0.748678, val_loss: 0.650154, val_binary_accuracy: 0.749670
{Epoch: 39} loss: 0.650785, binary_accuracy: 0.729346, val_loss: 0.647846, val_binary_accuracy: 0.749670
{Epoch: 40} loss: 0.648310, binary_accuracy: 0.750330, val_loss: 0.645336, val_binary_accuracy: 0.754954
{Epoch: 41} loss: 0.646001, binary_accuracy: 0.745208, val_loss: 0.642233, val_binary_accuracy: 0.791281
{Epoch: 42} loss: 0.643761, binary_accuracy: 0.751322, val_loss: 0.640689, val_binary_accuracy: 0.749009
{Epoch: 43} loss: 0.641241, binary_accuracy: 0.748348, val_loss: 0.637433, val_binary_accuracy: 0.779392
{Epoch: 44} loss: 0.638830, binary_accuracy: 0.751322, val_loss: 0.637766, val_binary_accuracy: 0.707398
{Epoch: 45} loss: 0.635952, binary_accuracy: 0.739590, val_loss: 0.632034, val_binary_accuracy: 0.786658
{Epoch: 46} loss: 0.633703, binary_accuracy: 0.757931, val_loss: 0.631076, val_binary_accuracy: 0.730515
{Epoch: 47} loss: 0.631351, binary_accuracy: 0.752479, val_loss: 0.628194, val_binary_accuracy: 0.735139
{Epoch: 48} loss: 0.629277, binary_accuracy: 0.745043, val_loss: 0.624337, val_binary_accuracy: 0.770806
{Epoch: 49} loss: 0.626175, binary_accuracy: 0.753800, val_loss: 0.622510, val_binary_accuracy: 0.743065
{Epoch: 50} loss: 0.623993, binary_accuracy: 0.751652, val_loss: 0.619385, val_binary_accuracy: 0.751651
{Epoch: 51} loss: 0.621015, binary_accuracy: 0.756609, val_loss: 0.618998, val_binary_accuracy: 0.718626
{Epoch: 52} loss: 0.618185, binary_accuracy: 0.745869, val_loss: 0.614366, val_binary_accuracy: 0.741083
{Epoch: 53} loss: 0.615524, binary_accuracy: 0.750000, val_loss: 0.609596, val_binary_accuracy: 0.801849
{Epoch: 54} loss: 0.612970, binary_accuracy: 0.756775, val_loss: 0.609568, val_binary_accuracy: 0.730515
{Epoch: 55} loss: 0.610257, binary_accuracy: 0.756444, val_loss: 0.606040, val_binary_accuracy: 0.743065
{Epoch: 56} loss: 0.607500, binary_accuracy: 0.753966, val_loss: 0.603688, val_binary_accuracy: 0.735139
{Epoch: 57} loss: 0.604845, binary_accuracy: 0.750991, val_loss: 0.598961, val_binary_accuracy: 0.771466
{Epoch: 58} loss: 0.602729, binary_accuracy: 0.759914, val_loss: 0.595840, val_binary_accuracy: 0.778071
{Epoch: 59} loss: 0.600088, binary_accuracy: 0.751983, val_loss: 0.593040, val_binary_accuracy: 0.778071
{Epoch: 60} loss: 0.597094, binary_accuracy: 0.764045, val_loss: 0.592438, val_binary_accuracy: 0.742404
{Epoch: 61} loss: 0.593858, binary_accuracy: 0.757436, val_loss: 0.587159, val_binary_accuracy: 0.789300
{Epoch: 62} loss: 0.591394, binary_accuracy: 0.757105, val_loss: 0.585231, val_binary_accuracy: 0.769485
{Epoch: 63} loss: 0.588613, binary_accuracy: 0.759418, val_loss: 0.582609, val_binary_accuracy: 0.766182
{Epoch: 64} loss: 0.586343, binary_accuracy: 0.756444, val_loss: 0.583283, val_binary_accuracy: 0.728534
{Epoch: 65} loss: 0.583847, binary_accuracy: 0.754627, val_loss: 0.577219, val_binary_accuracy: 0.768164
{Epoch: 66} loss: 0.581187, binary_accuracy: 0.762227, val_loss: 0.574840, val_binary_accuracy: 0.758917
{Epoch: 67} loss: 0.578657, binary_accuracy: 0.759914, val_loss: 0.571388, val_binary_accuracy: 0.772787
{Epoch: 68} loss: 0.576439, binary_accuracy: 0.761071, val_loss: 0.568952, val_binary_accuracy: 0.773448
{Epoch: 69} loss: 0.573558, binary_accuracy: 0.758262, val_loss: 0.566033, val_binary_accuracy: 0.775429
{Epoch: 70} loss: 0.571371, binary_accuracy: 0.764210, val_loss: 0.566798, val_binary_accuracy: 0.740423
{Epoch: 71} loss: 0.568987, binary_accuracy: 0.759088, val_loss: 0.564750, val_binary_accuracy: 0.736460
{Epoch: 72} loss: 0.566785, binary_accuracy: 0.757601, val_loss: 0.559608, val_binary_accuracy: 0.766182
{Epoch: 73} loss: 0.564640, binary_accuracy: 0.760906, val_loss: 0.556277, val_binary_accuracy: 0.777411
{Epoch: 74} loss: 0.562572, binary_accuracy: 0.755288, val_loss: 0.553837, val_binary_accuracy: 0.805812
{Epoch: 75} loss: 0.560313, binary_accuracy: 0.763880, val_loss: 0.555551, val_binary_accuracy: 0.741083
{Epoch: 76} loss: 0.558557, binary_accuracy: 0.754296, val_loss: 0.549341, val_binary_accuracy: 0.782034
{Epoch: 77} loss: 0.556006, binary_accuracy: 0.763054, val_loss: 0.547605, val_binary_accuracy: 0.774769
{Epoch: 78} loss: 0.554292, binary_accuracy: 0.758427, val_loss: 0.545053, val_binary_accuracy: 0.781374
{Epoch: 79} loss: 0.552101, binary_accuracy: 0.766523, val_loss: 0.547147, val_binary_accuracy: 0.743725
{Epoch: 80} loss: 0.549790, binary_accuracy: 0.767350, val_loss: 0.548357, val_binary_accuracy: 0.727213
{Epoch: 81} loss: 0.548752, binary_accuracy: 0.758757, val_loss: 0.540688, val_binary_accuracy: 0.763540
{Epoch: 82} loss: 0.546761, binary_accuracy: 0.761732, val_loss: 0.541767, val_binary_accuracy: 0.741744
{Epoch: 83} loss: 0.544731, binary_accuracy: 0.760575, val_loss: 0.535618, val_binary_accuracy: 0.776750
{Epoch: 84} loss: 0.543481, binary_accuracy: 0.758427, val_loss: 0.533392, val_binary_accuracy: 0.788639
{Epoch: 85} loss: 0.542107, binary_accuracy: 0.765367, val_loss: 0.533472, val_binary_accuracy: 0.764861
{Epoch: 86} loss: 0.539870, binary_accuracy: 0.757931, val_loss: 0.531184, val_binary_accuracy: 0.769485
{Epoch: 87} loss: 0.538561, binary_accuracy: 0.763054, val_loss: 0.530886, val_binary_accuracy: 0.757596
{Epoch: 88} loss: 0.536998, binary_accuracy: 0.763384, val_loss: 0.528991, val_binary_accuracy: 0.758256
{Epoch: 89} loss: 0.535719, binary_accuracy: 0.760575, val_loss: 0.524964, val_binary_accuracy: 0.789300
{Epoch: 90} loss: 0.534137, binary_accuracy: 0.764375, val_loss: 0.524055, val_binary_accuracy: 0.777411
{Epoch: 91} loss: 0.532704, binary_accuracy: 0.762558, val_loss: 0.522495, val_binary_accuracy: 0.803170
{Epoch: 92} loss: 0.531378, binary_accuracy: 0.764706, val_loss: 0.520900, val_binary_accuracy: 0.780053
{Epoch: 93} loss: 0.530038, binary_accuracy: 0.767350, val_loss: 0.521431, val_binary_accuracy: 0.762219
{Epoch: 94} loss: 0.528956, binary_accuracy: 0.760575, val_loss: 0.517727, val_binary_accuracy: 0.787979
{Epoch: 95} loss: 0.527505, binary_accuracy: 0.764541, val_loss: 0.519963, val_binary_accuracy: 0.752972
{Epoch: 96} loss: 0.526034, binary_accuracy: 0.763219, val_loss: 0.516020, val_binary_accuracy: 0.775429
{Epoch: 97} loss: 0.525358, binary_accuracy: 0.767515, val_loss: 0.514181, val_binary_accuracy: 0.781374
{Epoch: 98} loss: 0.523797, binary_accuracy: 0.765367, val_loss: 0.517713, val_binary_accuracy: 0.748349
{Epoch: 99} loss: 0.522596, binary_accuracy: 0.765036, val_loss: 0.513011, val_binary_accuracy: 0.770806
{Epoch: 100} loss: 0.521498, binary_accuracy: 0.766523, val_loss: 0.511121, val_binary_accuracy: 0.777411
{Epoch: 101} loss: 0.520441, binary_accuracy: 0.766689, val_loss: 0.509620, val_binary_accuracy: 0.778732
{Epoch: 102} loss: 0.519759, binary_accuracy: 0.765532, val_loss: 0.508101, val_binary_accuracy: 0.784676
{Epoch: 103} loss: 0.518568, binary_accuracy: 0.765202, val_loss: 0.508171, val_binary_accuracy: 0.774769
{Epoch: 104} loss: 0.517475, binary_accuracy: 0.764706, val_loss: 0.507859, val_binary_accuracy: 0.768824
{Epoch: 105} loss: 0.516373, binary_accuracy: 0.765697, val_loss: 0.505531, val_binary_accuracy: 0.780713
{Epoch: 106} loss: 0.516121, binary_accuracy: 0.766854, val_loss: 0.503689, val_binary_accuracy: 0.790621
{Epoch: 107} loss: 0.514584, binary_accuracy: 0.767680, val_loss: 0.502695, val_binary_accuracy: 0.791281
{Epoch: 108} loss: 0.513559, binary_accuracy: 0.771646, val_loss: 0.501880, val_binary_accuracy: 0.785337
{Epoch: 109} loss: 0.512964, binary_accuracy: 0.767350, val_loss: 0.506846, val_binary_accuracy: 0.749670
{Epoch: 110} loss: 0.512054, binary_accuracy: 0.766028, val_loss: 0.500472, val_binary_accuracy: 0.782034
{Epoch: 111} loss: 0.510910, binary_accuracy: 0.769828, val_loss: 0.498836, val_binary_accuracy: 0.793263
{Epoch: 112} loss: 0.509849, binary_accuracy: 0.771315, val_loss: 0.500395, val_binary_accuracy: 0.769485
{Epoch: 113} loss: 0.509495, binary_accuracy: 0.768341, val_loss: 0.497617, val_binary_accuracy: 0.782034
{Epoch: 114} loss: 0.508816, binary_accuracy: 0.771811, val_loss: 0.500761, val_binary_accuracy: 0.755614
{Epoch: 115} loss: 0.508161, binary_accuracy: 0.771646, val_loss: 0.498177, val_binary_accuracy: 0.770145
{Epoch: 116} loss: 0.507016, binary_accuracy: 0.770324, val_loss: 0.494409, val_binary_accuracy: 0.805152
{Epoch: 117} loss: 0.506806, binary_accuracy: 0.769828, val_loss: 0.494800, val_binary_accuracy: 0.782034
{Epoch: 118} loss: 0.505356, binary_accuracy: 0.768837, val_loss: 0.494045, val_binary_accuracy: 0.780713
{Epoch: 119} loss: 0.504798, binary_accuracy: 0.774289, val_loss: 0.494295, val_binary_accuracy: 0.773448
{Epoch: 120} loss: 0.503867, binary_accuracy: 0.773133, val_loss: 0.493848, val_binary_accuracy: 0.772127
{Epoch: 121} loss: 0.503226, binary_accuracy: 0.774620, val_loss: 0.490733, val_binary_accuracy: 0.791942
{Epoch: 122} loss: 0.502502, binary_accuracy: 0.773629, val_loss: 0.489570, val_binary_accuracy: 0.805812
{Epoch: 123} loss: 0.502162, binary_accuracy: 0.774455, val_loss: 0.489874, val_binary_accuracy: 0.783355
{Epoch: 124} loss: 0.500963, binary_accuracy: 0.770820, val_loss: 0.491760, val_binary_accuracy: 0.767503
{Epoch: 125} loss: 0.500152, binary_accuracy: 0.772802, val_loss: 0.489162, val_binary_accuracy: 0.780053
{Epoch: 126} loss: 0.499460, binary_accuracy: 0.778916, val_loss: 0.488747, val_binary_accuracy: 0.780053
{Epoch: 127} loss: 0.499385, binary_accuracy: 0.773959, val_loss: 0.487774, val_binary_accuracy: 0.780053
{Epoch: 128} loss: 0.497938, binary_accuracy: 0.775446, val_loss: 0.485215, val_binary_accuracy: 0.795244
{Epoch: 129} loss: 0.497205, binary_accuracy: 0.773463, val_loss: 0.484911, val_binary_accuracy: 0.793923
{Epoch: 130} loss: 0.496747, binary_accuracy: 0.775942, val_loss: 0.484658, val_binary_accuracy: 0.789300
{Epoch: 131} loss: 0.496948, binary_accuracy: 0.773133, val_loss: 0.487302, val_binary_accuracy: 0.768164
{Epoch: 132} loss: 0.495556, binary_accuracy: 0.775942, val_loss: 0.482722, val_binary_accuracy: 0.797226
{Epoch: 133} loss: 0.495071, binary_accuracy: 0.779742, val_loss: 0.484758, val_binary_accuracy: 0.774769
{Epoch: 134} loss: 0.494031, binary_accuracy: 0.779081, val_loss: 0.483897, val_binary_accuracy: 0.778071
{Epoch: 135} loss: 0.494076, binary_accuracy: 0.775777, val_loss: 0.480604, val_binary_accuracy: 0.797886
{Epoch: 136} loss: 0.492974, binary_accuracy: 0.779577, val_loss: 0.484229, val_binary_accuracy: 0.767503
{Epoch: 137} loss: 0.492166, binary_accuracy: 0.779247, val_loss: 0.480377, val_binary_accuracy: 0.790621
{Epoch: 138} loss: 0.491507, binary_accuracy: 0.778751, val_loss: 0.479325, val_binary_accuracy: 0.791281
{Epoch: 139} loss: 0.491025, binary_accuracy: 0.778090, val_loss: 0.478380, val_binary_accuracy: 0.794584
{Epoch: 140} loss: 0.490381, binary_accuracy: 0.782386, val_loss: 0.479108, val_binary_accuracy: 0.785997
{Epoch: 141} loss: 0.489767, binary_accuracy: 0.782055, val_loss: 0.477076, val_binary_accuracy: 0.796565
{Epoch: 142} loss: 0.489065, binary_accuracy: 0.780899, val_loss: 0.479254, val_binary_accuracy: 0.778071
{Epoch: 143} loss: 0.488316, binary_accuracy: 0.778090, val_loss: 0.475922, val_binary_accuracy: 0.819022
{Epoch: 144} loss: 0.488724, binary_accuracy: 0.786352, val_loss: 0.474804, val_binary_accuracy: 0.801189
{Epoch: 145} loss: 0.487025, binary_accuracy: 0.783543, val_loss: 0.474823, val_binary_accuracy: 0.795244
{Epoch: 146} loss: 0.486127, binary_accuracy: 0.784369, val_loss: 0.475677, val_binary_accuracy: 0.785997
{Epoch: 147} loss: 0.485854, binary_accuracy: 0.784038, val_loss: 0.472992, val_binary_accuracy: 0.801849
{Epoch: 148} loss: 0.485328, binary_accuracy: 0.787178, val_loss: 0.477170, val_binary_accuracy: 0.775429
{Epoch: 149} loss: 0.485021, binary_accuracy: 0.780073, val_loss: 0.471272, val_binary_accuracy: 0.807794
{Epoch: 150} loss: 0.484175, binary_accuracy: 0.784534, val_loss: 0.471834, val_binary_accuracy: 0.795905
{Epoch: 151} loss: 0.483709, binary_accuracy: 0.787013, val_loss: 0.474680, val_binary_accuracy: 0.780053
{Epoch: 152} loss: 0.483211, binary_accuracy: 0.786021, val_loss: 0.469278, val_binary_accuracy: 0.810436
{Epoch: 153} loss: 0.482547, binary_accuracy: 0.785856, val_loss: 0.469308, val_binary_accuracy: 0.804491
{Epoch: 154} loss: 0.481743, binary_accuracy: 0.788334, val_loss: 0.468427, val_binary_accuracy: 0.808454
{Epoch: 155} loss: 0.480447, binary_accuracy: 0.784204, val_loss: 0.467704, val_binary_accuracy: 0.818362
{Epoch: 156} loss: 0.481159, binary_accuracy: 0.791804, val_loss: 0.467013, val_binary_accuracy: 0.808454
{Epoch: 157} loss: 0.479892, binary_accuracy: 0.786186, val_loss: 0.466075, val_binary_accuracy: 0.811096
{Epoch: 158} loss: 0.479395, binary_accuracy: 0.789161, val_loss: 0.467353, val_binary_accuracy: 0.794584
{Epoch: 159} loss: 0.478705, binary_accuracy: 0.786186, val_loss: 0.464940, val_binary_accuracy: 0.812417
{Epoch: 160} loss: 0.478428, binary_accuracy: 0.789822, val_loss: 0.465232, val_binary_accuracy: 0.802510
{Epoch: 161} loss: 0.476945, binary_accuracy: 0.789822, val_loss: 0.463742, val_binary_accuracy: 0.822325
{Epoch: 162} loss: 0.476518, binary_accuracy: 0.791143, val_loss: 0.466179, val_binary_accuracy: 0.793923
{Epoch: 163} loss: 0.475980, binary_accuracy: 0.790813, val_loss: 0.463583, val_binary_accuracy: 0.804491
{Epoch: 164} loss: 0.475550, binary_accuracy: 0.790152, val_loss: 0.462553, val_binary_accuracy: 0.805152
{Epoch: 165} loss: 0.475541, binary_accuracy: 0.791970, val_loss: 0.467542, val_binary_accuracy: 0.782695
{Epoch: 166} loss: 0.474788, binary_accuracy: 0.792135, val_loss: 0.460937, val_binary_accuracy: 0.813078
{Epoch: 167} loss: 0.474037, binary_accuracy: 0.792631, val_loss: 0.460549, val_binary_accuracy: 0.807794
{Epoch: 168} loss: 0.473109, binary_accuracy: 0.791639, val_loss: 0.459999, val_binary_accuracy: 0.811757
{Epoch: 169} loss: 0.473137, binary_accuracy: 0.796761, val_loss: 0.462930, val_binary_accuracy: 0.794584
{Epoch: 170} loss: 0.471524, binary_accuracy: 0.794118, val_loss: 0.459367, val_binary_accuracy: 0.805812
{Epoch: 171} loss: 0.471130, binary_accuracy: 0.793291, val_loss: 0.457559, val_binary_accuracy: 0.817041
{Epoch: 172} loss: 0.471876, binary_accuracy: 0.794118, val_loss: 0.459889, val_binary_accuracy: 0.799868
{Epoch: 173} loss: 0.470307, binary_accuracy: 0.796100, val_loss: 0.460062, val_binary_accuracy: 0.797226
{Epoch: 174} loss: 0.469671, binary_accuracy: 0.796100, val_loss: 0.456662, val_binary_accuracy: 0.809775
{Epoch: 175} loss: 0.469280, binary_accuracy: 0.796266, val_loss: 0.455282, val_binary_accuracy: 0.820343
{Epoch: 176} loss: 0.468438, binary_accuracy: 0.799075, val_loss: 0.455819, val_binary_accuracy: 0.809115
{Epoch: 177} loss: 0.467683, binary_accuracy: 0.795274, val_loss: 0.454118, val_binary_accuracy: 0.824967
{Epoch: 178} loss: 0.468128, binary_accuracy: 0.803701, val_loss: 0.457528, val_binary_accuracy: 0.797886
{Epoch: 179} loss: 0.466565, binary_accuracy: 0.795935, val_loss: 0.453713, val_binary_accuracy: 0.811096
{Epoch: 180} loss: 0.466727, binary_accuracy: 0.800892, val_loss: 0.452284, val_binary_accuracy: 0.826948
{Epoch: 181} loss: 0.465896, binary_accuracy: 0.803371, val_loss: 0.456672, val_binary_accuracy: 0.796565
{Epoch: 182} loss: 0.464926, binary_accuracy: 0.800562, val_loss: 0.462384, val_binary_accuracy: 0.772787
{Epoch: 183} loss: 0.464862, binary_accuracy: 0.801058, val_loss: 0.450659, val_binary_accuracy: 0.827609
{Epoch: 184} loss: 0.464063, binary_accuracy: 0.800562, val_loss: 0.453422, val_binary_accuracy: 0.803831
{Epoch: 185} loss: 0.462921, binary_accuracy: 0.801223, val_loss: 0.450064, val_binary_accuracy: 0.821664
{Epoch: 186} loss: 0.462537, binary_accuracy: 0.805519, val_loss: 0.448862, val_binary_accuracy: 0.830251
{Epoch: 187} loss: 0.462135, binary_accuracy: 0.804527, val_loss: 0.449716, val_binary_accuracy: 0.812417
{Epoch: 188} loss: 0.462023, binary_accuracy: 0.803536, val_loss: 0.455894, val_binary_accuracy: 0.787318
{Epoch: 189} loss: 0.461398, binary_accuracy: 0.803536, val_loss: 0.454150, val_binary_accuracy: 0.791942
{Epoch: 190} loss: 0.460696, binary_accuracy: 0.804032, val_loss: 0.447867, val_binary_accuracy: 0.813078
{Epoch: 191} loss: 0.460132, binary_accuracy: 0.807502, val_loss: 0.454860, val_binary_accuracy: 0.787318
{Epoch: 192} loss: 0.459468, binary_accuracy: 0.805519, val_loss: 0.447833, val_binary_accuracy: 0.811757
{Epoch: 193} loss: 0.458594, binary_accuracy: 0.808163, val_loss: 0.449127, val_binary_accuracy: 0.803831
{Epoch: 194} loss: 0.458107, binary_accuracy: 0.807667, val_loss: 0.445170, val_binary_accuracy: 0.826288
{Epoch: 195} loss: 0.457626, binary_accuracy: 0.808658, val_loss: 0.447360, val_binary_accuracy: 0.806473
{Epoch: 196} loss: 0.456968, binary_accuracy: 0.807336, val_loss: 0.446320, val_binary_accuracy: 0.809775
{Epoch: 197} loss: 0.456956, binary_accuracy: 0.809815, val_loss: 0.443682, val_binary_accuracy: 0.825628
{Epoch: 198} loss: 0.456101, binary_accuracy: 0.808163, val_loss: 0.442590, val_binary_accuracy: 0.830251
{Epoch: 199} loss: 0.455489, binary_accuracy: 0.812459, val_loss: 0.441574, val_binary_accuracy: 0.841480
{Epoch: 200} loss: 0.454727, binary_accuracy: 0.811302, val_loss: 0.442297, val_binary_accuracy: 0.828269
{Epoch: 201} loss: 0.454559, binary_accuracy: 0.813615, val_loss: 0.443574, val_binary_accuracy: 0.811757
{Epoch: 202} loss: 0.453026, binary_accuracy: 0.807832, val_loss: 0.440450, val_binary_accuracy: 0.830912
{Epoch: 203} loss: 0.453256, binary_accuracy: 0.812459, val_loss: 0.442761, val_binary_accuracy: 0.810436
{Epoch: 204} loss: 0.452599, binary_accuracy: 0.813450, val_loss: 0.439704, val_binary_accuracy: 0.830912
{Epoch: 205} loss: 0.451593, binary_accuracy: 0.811633, val_loss: 0.438168, val_binary_accuracy: 0.847424
{Epoch: 206} loss: 0.451013, binary_accuracy: 0.817416, val_loss: 0.440993, val_binary_accuracy: 0.813738
{Epoch: 207} loss: 0.451315, binary_accuracy: 0.809815, val_loss: 0.437111, val_binary_accuracy: 0.847424
{Epoch: 208} loss: 0.450217, binary_accuracy: 0.816424, val_loss: 0.438654, val_binary_accuracy: 0.820343
{Epoch: 209} loss: 0.450100, binary_accuracy: 0.817250, val_loss: 0.437351, val_binary_accuracy: 0.829590
{Epoch: 210} loss: 0.448936, binary_accuracy: 0.816259, val_loss: 0.440202, val_binary_accuracy: 0.808454
{Epoch: 211} loss: 0.449053, binary_accuracy: 0.817416, val_loss: 0.437586, val_binary_accuracy: 0.821004
{Epoch: 212} loss: 0.448213, binary_accuracy: 0.820555, val_loss: 0.445421, val_binary_accuracy: 0.793923
{Epoch: 213} loss: 0.448426, binary_accuracy: 0.815598, val_loss: 0.435076, val_binary_accuracy: 0.832232
{Epoch: 214} loss: 0.447411, binary_accuracy: 0.818407, val_loss: 0.438616, val_binary_accuracy: 0.810436
{Epoch: 215} loss: 0.446920, binary_accuracy: 0.821051, val_loss: 0.433959, val_binary_accuracy: 0.830912
{Epoch: 216} loss: 0.446085, binary_accuracy: 0.821381, val_loss: 0.436496, val_binary_accuracy: 0.817701
{Epoch: 217} loss: 0.445540, binary_accuracy: 0.821051, val_loss: 0.432337, val_binary_accuracy: 0.840819
{Epoch: 218} loss: 0.445286, binary_accuracy: 0.821381, val_loss: 0.434782, val_binary_accuracy: 0.822985
{Epoch: 219} loss: 0.444004, binary_accuracy: 0.821051, val_loss: 0.432275, val_binary_accuracy: 0.832893
{Epoch: 220} loss: 0.444258, binary_accuracy: 0.820720, val_loss: 0.431661, val_binary_accuracy: 0.834214
{Epoch: 221} loss: 0.442719, binary_accuracy: 0.821712, val_loss: 0.431170, val_binary_accuracy: 0.835535
{Epoch: 222} loss: 0.442946, binary_accuracy: 0.824686, val_loss: 0.429168, val_binary_accuracy: 0.853369
{Epoch: 223} loss: 0.442125, binary_accuracy: 0.825843, val_loss: 0.429572, val_binary_accuracy: 0.842140
{Epoch: 224} loss: 0.442128, binary_accuracy: 0.825512, val_loss: 0.429589, val_binary_accuracy: 0.837516
{Epoch: 225} loss: 0.441611, binary_accuracy: 0.825843, val_loss: 0.428111, val_binary_accuracy: 0.845443
{Epoch: 226} loss: 0.440784, binary_accuracy: 0.826338, val_loss: 0.429871, val_binary_accuracy: 0.827609
{Epoch: 227} loss: 0.439946, binary_accuracy: 0.828486, val_loss: 0.429273, val_binary_accuracy: 0.829590
{Epoch: 228} loss: 0.439188, binary_accuracy: 0.830634, val_loss: 0.429130, val_binary_accuracy: 0.827609
{Epoch: 229} loss: 0.439242, binary_accuracy: 0.829643, val_loss: 0.426733, val_binary_accuracy: 0.843461
{Epoch: 230} loss: 0.438708, binary_accuracy: 0.830800, val_loss: 0.425589, val_binary_accuracy: 0.855350
{Epoch: 231} loss: 0.438168, binary_accuracy: 0.830634, val_loss: 0.425257, val_binary_accuracy: 0.847424
{Epoch: 232} loss: 0.437509, binary_accuracy: 0.833609, val_loss: 0.433492, val_binary_accuracy: 0.809115
{Epoch: 233} loss: 0.437551, binary_accuracy: 0.828156, val_loss: 0.429062, val_binary_accuracy: 0.827609
{Epoch: 234} loss: 0.436458, binary_accuracy: 0.831295, val_loss: 0.423058, val_binary_accuracy: 0.856011
{Epoch: 235} loss: 0.437171, binary_accuracy: 0.830634, val_loss: 0.424574, val_binary_accuracy: 0.844122
