{Epoch: 0} loss: 0.695290, binary_accuracy: 0.490582, val_loss: 0.684972, val_binary_accuracy: 0.501321
{Epoch: 158} loss: 0.310159, binary_accuracy: 0.878718, val_loss: 0.306213, val_binary_accuracy: 0.873844
{Epoch: 159} loss: 0.309448, binary_accuracy: 0.876900, val_loss: 0.304264, val_binary_accuracy: 0.880449
{Epoch: 160} loss: 0.308573, binary_accuracy: 0.877726, val_loss: 0.304743, val_binary_accuracy: 0.883752
{Epoch: 161} loss: 0.307714, binary_accuracy: 0.879544, val_loss: 0.302871, val_binary_accuracy: 0.883091
{Epoch: 162} loss: 0.306427, binary_accuracy: 0.879214, val_loss: 0.302651, val_binary_accuracy: 0.885733
{Epoch: 163} loss: 0.306017, binary_accuracy: 0.880701, val_loss: 0.301835, val_binary_accuracy: 0.885733
{Epoch: 164} loss: 0.305531, binary_accuracy: 0.876735, val_loss: 0.299673, val_binary_accuracy: 0.882431
{Epoch: 165} loss: 0.303924, binary_accuracy: 0.879048, val_loss: 0.298881, val_binary_accuracy: 0.881770
{Epoch: 166} loss: 0.303779, binary_accuracy: 0.878883, val_loss: 0.298213, val_binary_accuracy: 0.882431
{Epoch: 167} loss: 0.302160, binary_accuracy: 0.881362, val_loss: 0.297414, val_binary_accuracy: 0.879789
{Epoch: 168} loss: 0.301913, binary_accuracy: 0.879048, val_loss: 0.298174, val_binary_accuracy: 0.888375
{Epoch: 169} loss: 0.300826, binary_accuracy: 0.881196, val_loss: 0.295598, val_binary_accuracy: 0.884412
{Epoch: 170} loss: 0.299839, binary_accuracy: 0.877561, val_loss: 0.294994, val_binary_accuracy: 0.884412
{Epoch: 171} loss: 0.298916, binary_accuracy: 0.882353, val_loss: 0.294645, val_binary_accuracy: 0.886394
{Epoch: 172} loss: 0.297692, binary_accuracy: 0.882683, val_loss: 0.293168, val_binary_accuracy: 0.884412
{Epoch: 173} loss: 0.297045, binary_accuracy: 0.881031, val_loss: 0.293043, val_binary_accuracy: 0.886394
{Epoch: 174} loss: 0.296401, binary_accuracy: 0.880370, val_loss: 0.293407, val_binary_accuracy: 0.889036
{Epoch: 175} loss: 0.295527, binary_accuracy: 0.880701, val_loss: 0.292771, val_binary_accuracy: 0.888375
{Epoch: 176} loss: 0.294573, binary_accuracy: 0.883510, val_loss: 0.290052, val_binary_accuracy: 0.885073
{Epoch: 177} loss: 0.294031, binary_accuracy: 0.882683, val_loss: 0.289537, val_binary_accuracy: 0.887054
{Epoch: 178} loss: 0.292987, binary_accuracy: 0.881031, val_loss: 0.288601, val_binary_accuracy: 0.884412
{Epoch: 179} loss: 0.292395, binary_accuracy: 0.884666, val_loss: 0.287780, val_binary_accuracy: 0.885733
{Epoch: 180} loss: 0.291654, binary_accuracy: 0.882683, val_loss: 0.287024, val_binary_accuracy: 0.887715
{Epoch: 181} loss: 0.290666, binary_accuracy: 0.884501, val_loss: 0.286194, val_binary_accuracy: 0.888375
{Epoch: 182} loss: 0.289650, binary_accuracy: 0.885492, val_loss: 0.285635, val_binary_accuracy: 0.887715
{Epoch: 183} loss: 0.289769, binary_accuracy: 0.884336, val_loss: 0.284904, val_binary_accuracy: 0.888375
{Epoch: 184} loss: 0.288318, binary_accuracy: 0.884501, val_loss: 0.284148, val_binary_accuracy: 0.887715
{Epoch: 185} loss: 0.288727, binary_accuracy: 0.884997, val_loss: 0.283433, val_binary_accuracy: 0.887715
{Epoch: 186} loss: 0.286833, binary_accuracy: 0.883840, val_loss: 0.282563, val_binary_accuracy: 0.889036
{Epoch: 187} loss: 0.286205, binary_accuracy: 0.884666, val_loss: 0.282877, val_binary_accuracy: 0.888375
{Epoch: 188} loss: 0.285436, binary_accuracy: 0.885988, val_loss: 0.281152, val_binary_accuracy: 0.889696
{Epoch: 189} loss: 0.284626, binary_accuracy: 0.884666, val_loss: 0.282290, val_binary_accuracy: 0.890357
{Epoch: 190} loss: 0.284492, binary_accuracy: 0.884501, val_loss: 0.280562, val_binary_accuracy: 0.890357
{Epoch: 191} loss: 0.282905, binary_accuracy: 0.884005, val_loss: 0.280667, val_binary_accuracy: 0.878468
{Epoch: 192} loss: 0.282337, binary_accuracy: 0.884997, val_loss: 0.278419, val_binary_accuracy: 0.890357
{Epoch: 193} loss: 0.281961, binary_accuracy: 0.882683, val_loss: 0.278964, val_binary_accuracy: 0.891017
{Epoch: 194} loss: 0.280545, binary_accuracy: 0.885658, val_loss: 0.279288, val_binary_accuracy: 0.890357
{Epoch: 195} loss: 0.280905, binary_accuracy: 0.885658, val_loss: 0.276387, val_binary_accuracy: 0.891017
{Epoch: 196} loss: 0.279239, binary_accuracy: 0.885492, val_loss: 0.275868, val_binary_accuracy: 0.891678
{Epoch: 197} loss: 0.278569, binary_accuracy: 0.886319, val_loss: 0.277067, val_binary_accuracy: 0.891678
{Epoch: 198} loss: 0.277974, binary_accuracy: 0.887475, val_loss: 0.274072, val_binary_accuracy: 0.892999
{Epoch: 199} loss: 0.277042, binary_accuracy: 0.886484, val_loss: 0.273568, val_binary_accuracy: 0.891678
{Epoch: 200} loss: 0.276395, binary_accuracy: 0.886153, val_loss: 0.278838, val_binary_accuracy: 0.889696
{Epoch: 201} loss: 0.276552, binary_accuracy: 0.886649, val_loss: 0.271920, val_binary_accuracy: 0.894320
{Epoch: 202} loss: 0.274929, binary_accuracy: 0.888136, val_loss: 0.271171, val_binary_accuracy: 0.895641
{Epoch: 203} loss: 0.274229, binary_accuracy: 0.887475, val_loss: 0.270992, val_binary_accuracy: 0.892999
{Epoch: 204} loss: 0.273546, binary_accuracy: 0.889128, val_loss: 0.270208, val_binary_accuracy: 0.893659
{Epoch: 205} loss: 0.273700, binary_accuracy: 0.887640, val_loss: 0.269400, val_binary_accuracy: 0.892999
{Epoch: 206} loss: 0.272477, binary_accuracy: 0.888467, val_loss: 0.269822, val_binary_accuracy: 0.893659
{Epoch: 207} loss: 0.272087, binary_accuracy: 0.888301, val_loss: 0.268947, val_binary_accuracy: 0.894320
{Epoch: 208} loss: 0.271009, binary_accuracy: 0.888467, val_loss: 0.267787, val_binary_accuracy: 0.892338
{Epoch: 209} loss: 0.270048, binary_accuracy: 0.889623, val_loss: 0.266681, val_binary_accuracy: 0.894980
{Epoch: 210} loss: 0.269947, binary_accuracy: 0.888136, val_loss: 0.266388, val_binary_accuracy: 0.894320
{Epoch: 211} loss: 0.268644, binary_accuracy: 0.889623, val_loss: 0.269815, val_binary_accuracy: 0.892338
{Epoch: 212} loss: 0.268049, binary_accuracy: 0.888797, val_loss: 0.267505, val_binary_accuracy: 0.892999
{Epoch: 213} loss: 0.268517, binary_accuracy: 0.888467, val_loss: 0.264102, val_binary_accuracy: 0.898283
{Epoch: 214} loss: 0.267213, binary_accuracy: 0.890945, val_loss: 0.264493, val_binary_accuracy: 0.894320
{Epoch: 215} loss: 0.266353, binary_accuracy: 0.890119, val_loss: 0.263239, val_binary_accuracy: 0.896301
{Epoch: 216} loss: 0.266451, binary_accuracy: 0.888962, val_loss: 0.262239, val_binary_accuracy: 0.895641
{Epoch: 217} loss: 0.265137, binary_accuracy: 0.889623, val_loss: 0.261535, val_binary_accuracy: 0.896301
{Epoch: 218} loss: 0.264410, binary_accuracy: 0.888467, val_loss: 0.264506, val_binary_accuracy: 0.892999
{Epoch: 219} loss: 0.263910, binary_accuracy: 0.891276, val_loss: 0.260782, val_binary_accuracy: 0.896301
{Epoch: 220} loss: 0.263096, binary_accuracy: 0.890780, val_loss: 0.259994, val_binary_accuracy: 0.896962
{Epoch: 221} loss: 0.262491, binary_accuracy: 0.890780, val_loss: 0.259894, val_binary_accuracy: 0.898283
{Epoch: 222} loss: 0.262552, binary_accuracy: 0.890119, val_loss: 0.258900, val_binary_accuracy: 0.893659
{Epoch: 223} loss: 0.262025, binary_accuracy: 0.889623, val_loss: 0.259455, val_binary_accuracy: 0.893659
{Epoch: 224} loss: 0.260186, binary_accuracy: 0.891606, val_loss: 0.257536, val_binary_accuracy: 0.896301
{Epoch: 225} loss: 0.260119, binary_accuracy: 0.892928, val_loss: 0.257053, val_binary_accuracy: 0.897622
{Epoch: 226} loss: 0.259694, binary_accuracy: 0.892432, val_loss: 0.256303, val_binary_accuracy: 0.896962
{Epoch: 227} loss: 0.258989, binary_accuracy: 0.892597, val_loss: 0.256601, val_binary_accuracy: 0.898943
{Epoch: 228} loss: 0.258315, binary_accuracy: 0.892432, val_loss: 0.255262, val_binary_accuracy: 0.900264
{Epoch: 229} loss: 0.257526, binary_accuracy: 0.892432, val_loss: 0.255192, val_binary_accuracy: 0.898943
{Epoch: 230} loss: 0.257512, binary_accuracy: 0.893093, val_loss: 0.254090, val_binary_accuracy: 0.896962
{Epoch: 231} loss: 0.257077, binary_accuracy: 0.894250, val_loss: 0.255239, val_binary_accuracy: 0.896301
{Epoch: 232} loss: 0.255991, binary_accuracy: 0.894580, val_loss: 0.252863, val_binary_accuracy: 0.900264
{Epoch: 233} loss: 0.255664, binary_accuracy: 0.893258, val_loss: 0.254972, val_binary_accuracy: 0.894980
{Epoch: 234} loss: 0.255221, binary_accuracy: 0.894085, val_loss: 0.252995, val_binary_accuracy: 0.896301
{Epoch: 235} loss: 0.254072, binary_accuracy: 0.893424, val_loss: 0.251551, val_binary_accuracy: 0.898943
