{Epoch: 0} loss: 0.693106, binary_accuracy: 0.500330, val_loss: 0.692746, val_binary_accuracy: 0.523118
{Epoch: 36} loss: 0.690992, binary_accuracy: 0.535195, val_loss: 0.691094, val_binary_accuracy: 0.535007
{Epoch: 37} loss: 0.691435, binary_accuracy: 0.517845, val_loss: 0.690984, val_binary_accuracy: 0.541612
{Epoch: 38} loss: 0.691502, binary_accuracy: 0.518672, val_loss: 0.690895, val_binary_accuracy: 0.546896
{Epoch: 39} loss: 0.691245, binary_accuracy: 0.527594, val_loss: 0.690754, val_binary_accuracy: 0.546235
{Epoch: 40} loss: 0.690999, binary_accuracy: 0.537178, val_loss: 0.690625, val_binary_accuracy: 0.559445
{Epoch: 41} loss: 0.691466, binary_accuracy: 0.522802, val_loss: 0.690528, val_binary_accuracy: 0.576618
{Epoch: 42} loss: 0.690908, binary_accuracy: 0.531064, val_loss: 0.690359, val_binary_accuracy: 0.573316
{Epoch: 43} loss: 0.691146, binary_accuracy: 0.521481, val_loss: 0.690225, val_binary_accuracy: 0.583223
{Epoch: 44} loss: 0.690465, binary_accuracy: 0.532716, val_loss: 0.690022, val_binary_accuracy: 0.579921
{Epoch: 45} loss: 0.690352, binary_accuracy: 0.537013, val_loss: 0.689829, val_binary_accuracy: 0.585865
{Epoch: 46} loss: 0.690497, binary_accuracy: 0.538830, val_loss: 0.689728, val_binary_accuracy: 0.611625
{Epoch: 47} loss: 0.690107, binary_accuracy: 0.535030, val_loss: 0.689519, val_binary_accuracy: 0.616909
{Epoch: 48} loss: 0.688987, binary_accuracy: 0.549901, val_loss: 0.689232, val_binary_accuracy: 0.614267
{Epoch: 49} loss: 0.690099, binary_accuracy: 0.537839, val_loss: 0.689056, val_binary_accuracy: 0.628137
{Epoch: 50} loss: 0.690036, binary_accuracy: 0.537673, val_loss: 0.688851, val_binary_accuracy: 0.631440
{Epoch: 51} loss: 0.688958, binary_accuracy: 0.551553, val_loss: 0.688581, val_binary_accuracy: 0.631440
{Epoch: 52} loss: 0.689113, binary_accuracy: 0.549405, val_loss: 0.688340, val_binary_accuracy: 0.646631
{Epoch: 53} loss: 0.688854, binary_accuracy: 0.540978, val_loss: 0.688095, val_binary_accuracy: 0.648613
{Epoch: 54} loss: 0.689328, binary_accuracy: 0.547257, val_loss: 0.687857, val_binary_accuracy: 0.651255
{Epoch: 55} loss: 0.687936, binary_accuracy: 0.555519, val_loss: 0.687542, val_binary_accuracy: 0.653236
{Epoch: 56} loss: 0.687674, binary_accuracy: 0.550231, val_loss: 0.687198, val_binary_accuracy: 0.654557
{Epoch: 57} loss: 0.687702, binary_accuracy: 0.547257, val_loss: 0.686819, val_binary_accuracy: 0.653236
{Epoch: 58} loss: 0.687326, binary_accuracy: 0.551388, val_loss: 0.686489, val_binary_accuracy: 0.653897
{Epoch: 59} loss: 0.686908, binary_accuracy: 0.554527, val_loss: 0.686083, val_binary_accuracy: 0.652576
{Epoch: 60} loss: 0.686172, binary_accuracy: 0.568407, val_loss: 0.685740, val_binary_accuracy: 0.655218
{Epoch: 61} loss: 0.686219, binary_accuracy: 0.548414, val_loss: 0.685378, val_binary_accuracy: 0.656539
{Epoch: 62} loss: 0.687269, binary_accuracy: 0.544448, val_loss: 0.685058, val_binary_accuracy: 0.655218
{Epoch: 63} loss: 0.685028, binary_accuracy: 0.562954, val_loss: 0.684673, val_binary_accuracy: 0.659841
{Epoch: 64} loss: 0.685881, binary_accuracy: 0.549736, val_loss: 0.684244, val_binary_accuracy: 0.658520
{Epoch: 65} loss: 0.683244, binary_accuracy: 0.565433, val_loss: 0.683758, val_binary_accuracy: 0.659841
{Epoch: 66} loss: 0.682973, binary_accuracy: 0.571877, val_loss: 0.683228, val_binary_accuracy: 0.660502
{Epoch: 67} loss: 0.684857, binary_accuracy: 0.557667, val_loss: 0.682809, val_binary_accuracy: 0.660502
{Epoch: 68} loss: 0.683605, binary_accuracy: 0.561467, val_loss: 0.682366, val_binary_accuracy: 0.660502
{Epoch: 69} loss: 0.683597, binary_accuracy: 0.561302, val_loss: 0.681904, val_binary_accuracy: 0.659181
{Epoch: 70} loss: 0.684377, binary_accuracy: 0.552710, val_loss: 0.681541, val_binary_accuracy: 0.659181
{Epoch: 71} loss: 0.681909, binary_accuracy: 0.567746, val_loss: 0.681054, val_binary_accuracy: 0.660502
{Epoch: 72} loss: 0.682356, binary_accuracy: 0.557502, val_loss: 0.680636, val_binary_accuracy: 0.664465
{Epoch: 73} loss: 0.681992, binary_accuracy: 0.563946, val_loss: 0.680114, val_binary_accuracy: 0.661162
{Epoch: 74} loss: 0.683088, binary_accuracy: 0.556015, val_loss: 0.679716, val_binary_accuracy: 0.663804
{Epoch: 75} loss: 0.681379, binary_accuracy: 0.558328, val_loss: 0.679190, val_binary_accuracy: 0.658520
{Epoch: 76} loss: 0.682708, binary_accuracy: 0.549405, val_loss: 0.678872, val_binary_accuracy: 0.663804
{Epoch: 77} loss: 0.680630, binary_accuracy: 0.567911, val_loss: 0.678353, val_binary_accuracy: 0.663144
{Epoch: 78} loss: 0.680986, binary_accuracy: 0.564772, val_loss: 0.677835, val_binary_accuracy: 0.659181
{Epoch: 79} loss: 0.680183, binary_accuracy: 0.566424, val_loss: 0.677428, val_binary_accuracy: 0.665125
{Epoch: 80} loss: 0.678991, binary_accuracy: 0.570225, val_loss: 0.676852, val_binary_accuracy: 0.664465
{Epoch: 81} loss: 0.681271, binary_accuracy: 0.562789, val_loss: 0.676514, val_binary_accuracy: 0.665786
{Epoch: 82} loss: 0.677684, binary_accuracy: 0.569894, val_loss: 0.676073, val_binary_accuracy: 0.664465
{Epoch: 83} loss: 0.680466, binary_accuracy: 0.559319, val_loss: 0.675668, val_binary_accuracy: 0.663804
{Epoch: 84} loss: 0.678893, binary_accuracy: 0.571547, val_loss: 0.675149, val_binary_accuracy: 0.665125
{Epoch: 85} loss: 0.677783, binary_accuracy: 0.570720, val_loss: 0.674635, val_binary_accuracy: 0.665125
{Epoch: 86} loss: 0.678532, binary_accuracy: 0.567085, val_loss: 0.674216, val_binary_accuracy: 0.664465
{Epoch: 87} loss: 0.676986, binary_accuracy: 0.573695, val_loss: 0.673681, val_binary_accuracy: 0.664465
{Epoch: 88} loss: 0.677051, binary_accuracy: 0.570225, val_loss: 0.673080, val_binary_accuracy: 0.669088
{Epoch: 89} loss: 0.677930, binary_accuracy: 0.567416, val_loss: 0.672593, val_binary_accuracy: 0.669088
{Epoch: 90} loss: 0.676441, binary_accuracy: 0.572538, val_loss: 0.672142, val_binary_accuracy: 0.666447
{Epoch: 91} loss: 0.677832, binary_accuracy: 0.557336, val_loss: 0.671708, val_binary_accuracy: 0.667768
{Epoch: 92} loss: 0.676213, binary_accuracy: 0.566755, val_loss: 0.671188, val_binary_accuracy: 0.667107
{Epoch: 93} loss: 0.676740, binary_accuracy: 0.572538, val_loss: 0.670761, val_binary_accuracy: 0.668428
{Epoch: 94} loss: 0.674631, binary_accuracy: 0.573529, val_loss: 0.670193, val_binary_accuracy: 0.668428
{Epoch: 95} loss: 0.674130, binary_accuracy: 0.567581, val_loss: 0.669641, val_binary_accuracy: 0.667107
{Epoch: 96} loss: 0.675613, binary_accuracy: 0.569729, val_loss: 0.669198, val_binary_accuracy: 0.665786
{Epoch: 97} loss: 0.672734, binary_accuracy: 0.574190, val_loss: 0.668678, val_binary_accuracy: 0.668428
{Epoch: 98} loss: 0.673024, binary_accuracy: 0.580800, val_loss: 0.668071, val_binary_accuracy: 0.666447
{Epoch: 99} loss: 0.673232, binary_accuracy: 0.580469, val_loss: 0.667567, val_binary_accuracy: 0.667107
{Epoch: 100} loss: 0.672129, binary_accuracy: 0.580634, val_loss: 0.666979, val_binary_accuracy: 0.665786
{Epoch: 101} loss: 0.672901, binary_accuracy: 0.574686, val_loss: 0.666461, val_binary_accuracy: 0.667107
{Epoch: 102} loss: 0.672391, binary_accuracy: 0.572538, val_loss: 0.666005, val_binary_accuracy: 0.667107
{Epoch: 103} loss: 0.673779, binary_accuracy: 0.575016, val_loss: 0.665633, val_binary_accuracy: 0.668428
{Epoch: 104} loss: 0.671542, binary_accuracy: 0.578486, val_loss: 0.665113, val_binary_accuracy: 0.668428
{Epoch: 105} loss: 0.671318, binary_accuracy: 0.582617, val_loss: 0.664633, val_binary_accuracy: 0.669088
{Epoch: 106} loss: 0.670127, binary_accuracy: 0.577165, val_loss: 0.664111, val_binary_accuracy: 0.668428
{Epoch: 107} loss: 0.670857, binary_accuracy: 0.574190, val_loss: 0.663677, val_binary_accuracy: 0.670410
{Epoch: 108} loss: 0.669809, binary_accuracy: 0.577495, val_loss: 0.663161, val_binary_accuracy: 0.670410
{Epoch: 109} loss: 0.672353, binary_accuracy: 0.575016, val_loss: 0.662801, val_binary_accuracy: 0.671070
{Epoch: 110} loss: 0.671352, binary_accuracy: 0.568242, val_loss: 0.662310, val_binary_accuracy: 0.669749
{Epoch: 111} loss: 0.669669, binary_accuracy: 0.579808, val_loss: 0.661997, val_binary_accuracy: 0.670410
{Epoch: 112} loss: 0.666615, binary_accuracy: 0.583774, val_loss: 0.661421, val_binary_accuracy: 0.669749
{Epoch: 113} loss: 0.667336, binary_accuracy: 0.588566, val_loss: 0.660775, val_binary_accuracy: 0.667768
{Epoch: 114} loss: 0.669506, binary_accuracy: 0.573860, val_loss: 0.660470, val_binary_accuracy: 0.668428
{Epoch: 115} loss: 0.670604, binary_accuracy: 0.571877, val_loss: 0.660098, val_binary_accuracy: 0.667768
{Epoch: 116} loss: 0.668454, binary_accuracy: 0.588896, val_loss: 0.659419, val_binary_accuracy: 0.667768
{Epoch: 117} loss: 0.665591, binary_accuracy: 0.591870, val_loss: 0.658936, val_binary_accuracy: 0.667107
{Epoch: 118} loss: 0.665062, binary_accuracy: 0.587740, val_loss: 0.658381, val_binary_accuracy: 0.667107
{Epoch: 119} loss: 0.669217, binary_accuracy: 0.578156, val_loss: 0.658034, val_binary_accuracy: 0.668428
{Epoch: 120} loss: 0.668619, binary_accuracy: 0.581626, val_loss: 0.657678, val_binary_accuracy: 0.670410
{Epoch: 121} loss: 0.666951, binary_accuracy: 0.582948, val_loss: 0.657161, val_binary_accuracy: 0.669749
{Epoch: 122} loss: 0.668385, binary_accuracy: 0.579643, val_loss: 0.656699, val_binary_accuracy: 0.670410
{Epoch: 123} loss: 0.665436, binary_accuracy: 0.581130, val_loss: 0.656246, val_binary_accuracy: 0.671070
{Epoch: 124} loss: 0.663693, binary_accuracy: 0.587079, val_loss: 0.655692, val_binary_accuracy: 0.671070
{Epoch: 125} loss: 0.665971, binary_accuracy: 0.580965, val_loss: 0.655276, val_binary_accuracy: 0.672391
{Epoch: 126} loss: 0.667411, binary_accuracy: 0.582617, val_loss: 0.654936, val_binary_accuracy: 0.670410
{Epoch: 127} loss: 0.665989, binary_accuracy: 0.586583, val_loss: 0.654487, val_binary_accuracy: 0.669749
{Epoch: 128} loss: 0.666853, binary_accuracy: 0.593027, val_loss: 0.654116, val_binary_accuracy: 0.669749
{Epoch: 129} loss: 0.664396, binary_accuracy: 0.591044, val_loss: 0.653689, val_binary_accuracy: 0.669749
{Epoch: 130} loss: 0.663060, binary_accuracy: 0.586913, val_loss: 0.653246, val_binary_accuracy: 0.670410
{Epoch: 131} loss: 0.664330, binary_accuracy: 0.594514, val_loss: 0.652852, val_binary_accuracy: 0.669749
{Epoch: 132} loss: 0.662913, binary_accuracy: 0.594845, val_loss: 0.652412, val_binary_accuracy: 0.670410
{Epoch: 133} loss: 0.662439, binary_accuracy: 0.598645, val_loss: 0.651999, val_binary_accuracy: 0.670410
{Epoch: 134} loss: 0.664296, binary_accuracy: 0.587079, val_loss: 0.651623, val_binary_accuracy: 0.669749
{Epoch: 135} loss: 0.665467, binary_accuracy: 0.588896, val_loss: 0.651307, val_binary_accuracy: 0.669088
{Epoch: 136} loss: 0.664977, binary_accuracy: 0.587905, val_loss: 0.650957, val_binary_accuracy: 0.671070
{Epoch: 137} loss: 0.662026, binary_accuracy: 0.599636, val_loss: 0.650677, val_binary_accuracy: 0.671070
{Epoch: 138} loss: 0.667537, binary_accuracy: 0.587244, val_loss: 0.650488, val_binary_accuracy: 0.670410
{Epoch: 139} loss: 0.664413, binary_accuracy: 0.594019, val_loss: 0.650182, val_binary_accuracy: 0.670410
{Epoch: 140} loss: 0.663968, binary_accuracy: 0.594019, val_loss: 0.649857, val_binary_accuracy: 0.671731
{Epoch: 141} loss: 0.660370, binary_accuracy: 0.596001, val_loss: 0.649427, val_binary_accuracy: 0.671731
{Epoch: 142} loss: 0.662791, binary_accuracy: 0.591210, val_loss: 0.648982, val_binary_accuracy: 0.672391
{Epoch: 143} loss: 0.663468, binary_accuracy: 0.592531, val_loss: 0.648733, val_binary_accuracy: 0.671070
{Epoch: 144} loss: 0.663302, binary_accuracy: 0.595836, val_loss: 0.648560, val_binary_accuracy: 0.670410
{Epoch: 145} loss: 0.661661, binary_accuracy: 0.597654, val_loss: 0.648072, val_binary_accuracy: 0.673052
{Epoch: 146} loss: 0.661841, binary_accuracy: 0.591870, val_loss: 0.647876, val_binary_accuracy: 0.671731
{Epoch: 147} loss: 0.663262, binary_accuracy: 0.596497, val_loss: 0.647594, val_binary_accuracy: 0.671731
{Epoch: 148} loss: 0.659435, binary_accuracy: 0.604759, val_loss: 0.647190, val_binary_accuracy: 0.672391
{Epoch: 149} loss: 0.658425, binary_accuracy: 0.604098, val_loss: 0.646731, val_binary_accuracy: 0.671731
{Epoch: 150} loss: 0.658933, binary_accuracy: 0.604428, val_loss: 0.646336, val_binary_accuracy: 0.670410
{Epoch: 151} loss: 0.656741, binary_accuracy: 0.599802, val_loss: 0.646020, val_binary_accuracy: 0.672391
{Epoch: 152} loss: 0.656472, binary_accuracy: 0.605750, val_loss: 0.645657, val_binary_accuracy: 0.672391
{Epoch: 153} loss: 0.657055, binary_accuracy: 0.607898, val_loss: 0.645246, val_binary_accuracy: 0.672391
{Epoch: 154} loss: 0.659172, binary_accuracy: 0.601950, val_loss: 0.644969, val_binary_accuracy: 0.671731
{Epoch: 155} loss: 0.657769, binary_accuracy: 0.614177, val_loss: 0.644595, val_binary_accuracy: 0.671731
{Epoch: 156} loss: 0.659149, binary_accuracy: 0.606081, val_loss: 0.644322, val_binary_accuracy: 0.672391
{Epoch: 157} loss: 0.656241, binary_accuracy: 0.607403, val_loss: 0.644024, val_binary_accuracy: 0.673712
{Epoch: 158} loss: 0.657945, binary_accuracy: 0.602941, val_loss: 0.643741, val_binary_accuracy: 0.673712
{Epoch: 159} loss: 0.658694, binary_accuracy: 0.605750, val_loss: 0.643575, val_binary_accuracy: 0.675694
{Epoch: 160} loss: 0.662148, binary_accuracy: 0.602280, val_loss: 0.643380, val_binary_accuracy: 0.673052
{Epoch: 161} loss: 0.661061, binary_accuracy: 0.602611, val_loss: 0.643251, val_binary_accuracy: 0.673712
{Epoch: 162} loss: 0.660189, binary_accuracy: 0.603933, val_loss: 0.643065, val_binary_accuracy: 0.675033
{Epoch: 163} loss: 0.655496, binary_accuracy: 0.610046, val_loss: 0.642709, val_binary_accuracy: 0.671731
{Epoch: 164} loss: 0.658574, binary_accuracy: 0.600132, val_loss: 0.642465, val_binary_accuracy: 0.671731
{Epoch: 165} loss: 0.657341, binary_accuracy: 0.610046, val_loss: 0.642186, val_binary_accuracy: 0.670410
{Epoch: 166} loss: 0.658801, binary_accuracy: 0.603437, val_loss: 0.641971, val_binary_accuracy: 0.671070
{Epoch: 167} loss: 0.659521, binary_accuracy: 0.602445, val_loss: 0.641832, val_binary_accuracy: 0.669749
{Epoch: 168} loss: 0.652756, binary_accuracy: 0.611368, val_loss: 0.641398, val_binary_accuracy: 0.669088
{Epoch: 169} loss: 0.658308, binary_accuracy: 0.602115, val_loss: 0.641249, val_binary_accuracy: 0.669088
{Epoch: 170} loss: 0.658415, binary_accuracy: 0.605420, val_loss: 0.641073, val_binary_accuracy: 0.669088
{Epoch: 171} loss: 0.657740, binary_accuracy: 0.608394, val_loss: 0.640844, val_binary_accuracy: 0.667107
{Epoch: 172} loss: 0.654391, binary_accuracy: 0.610377, val_loss: 0.640643, val_binary_accuracy: 0.669749
{Epoch: 173} loss: 0.654206, binary_accuracy: 0.612194, val_loss: 0.640393, val_binary_accuracy: 0.670410
{Epoch: 174} loss: 0.655219, binary_accuracy: 0.613186, val_loss: 0.640140, val_binary_accuracy: 0.671070
{Epoch: 175} loss: 0.656606, binary_accuracy: 0.614342, val_loss: 0.639933, val_binary_accuracy: 0.669088
{Epoch: 176} loss: 0.655801, binary_accuracy: 0.610872, val_loss: 0.639747, val_binary_accuracy: 0.669749
{Epoch: 177} loss: 0.655804, binary_accuracy: 0.613351, val_loss: 0.639512, val_binary_accuracy: 0.669088
{Epoch: 178} loss: 0.654602, binary_accuracy: 0.620786, val_loss: 0.639223, val_binary_accuracy: 0.669088
{Epoch: 179} loss: 0.655283, binary_accuracy: 0.615499, val_loss: 0.639042, val_binary_accuracy: 0.671731
{Epoch: 180} loss: 0.654298, binary_accuracy: 0.620786, val_loss: 0.638974, val_binary_accuracy: 0.671070
{Epoch: 181} loss: 0.657605, binary_accuracy: 0.606246, val_loss: 0.638751, val_binary_accuracy: 0.670410
{Epoch: 182} loss: 0.656117, binary_accuracy: 0.617812, val_loss: 0.638512, val_binary_accuracy: 0.669749
{Epoch: 183} loss: 0.655124, binary_accuracy: 0.615003, val_loss: 0.638388, val_binary_accuracy: 0.671070
{Epoch: 184} loss: 0.655006, binary_accuracy: 0.619134, val_loss: 0.638156, val_binary_accuracy: 0.671070
{Epoch: 185} loss: 0.654668, binary_accuracy: 0.606907, val_loss: 0.638011, val_binary_accuracy: 0.669749
{Epoch: 186} loss: 0.653576, binary_accuracy: 0.620786, val_loss: 0.637814, val_binary_accuracy: 0.670410
{Epoch: 187} loss: 0.659077, binary_accuracy: 0.608559, val_loss: 0.637648, val_binary_accuracy: 0.668428
{Epoch: 188} loss: 0.653512, binary_accuracy: 0.615664, val_loss: 0.637465, val_binary_accuracy: 0.669088
{Epoch: 189} loss: 0.656459, binary_accuracy: 0.616160, val_loss: 0.637294, val_binary_accuracy: 0.669088
{Epoch: 190} loss: 0.656832, binary_accuracy: 0.612855, val_loss: 0.637247, val_binary_accuracy: 0.670410
{Epoch: 191} loss: 0.657943, binary_accuracy: 0.611533, val_loss: 0.637142, val_binary_accuracy: 0.671070
{Epoch: 192} loss: 0.652208, binary_accuracy: 0.617647, val_loss: 0.636959, val_binary_accuracy: 0.670410
{Epoch: 193} loss: 0.656232, binary_accuracy: 0.603767, val_loss: 0.636821, val_binary_accuracy: 0.670410
{Epoch: 194} loss: 0.654518, binary_accuracy: 0.611864, val_loss: 0.636717, val_binary_accuracy: 0.669749
{Epoch: 195} loss: 0.654537, binary_accuracy: 0.620291, val_loss: 0.636607, val_binary_accuracy: 0.671731
{Epoch: 196} loss: 0.655609, binary_accuracy: 0.613186, val_loss: 0.636525, val_binary_accuracy: 0.672391
{Epoch: 197} loss: 0.656809, binary_accuracy: 0.610872, val_loss: 0.636473, val_binary_accuracy: 0.671731
{Epoch: 198} loss: 0.649592, binary_accuracy: 0.612194, val_loss: 0.636160, val_binary_accuracy: 0.671731
{Epoch: 199} loss: 0.650963, binary_accuracy: 0.621117, val_loss: 0.635932, val_binary_accuracy: 0.671731
{Epoch: 200} loss: 0.652794, binary_accuracy: 0.623100, val_loss: 0.635739, val_binary_accuracy: 0.671731
{Epoch: 201} loss: 0.652923, binary_accuracy: 0.623595, val_loss: 0.635625, val_binary_accuracy: 0.671731
{Epoch: 202} loss: 0.656544, binary_accuracy: 0.610707, val_loss: 0.635534, val_binary_accuracy: 0.671731
{Epoch: 203} loss: 0.654026, binary_accuracy: 0.614012, val_loss: 0.635453, val_binary_accuracy: 0.671731
{Epoch: 204} loss: 0.651728, binary_accuracy: 0.622439, val_loss: 0.635267, val_binary_accuracy: 0.671731
{Epoch: 205} loss: 0.654362, binary_accuracy: 0.624917, val_loss: 0.635147, val_binary_accuracy: 0.671731
{Epoch: 206} loss: 0.650394, binary_accuracy: 0.626405, val_loss: 0.634943, val_binary_accuracy: 0.671731
{Epoch: 207} loss: 0.652812, binary_accuracy: 0.620786, val_loss: 0.634803, val_binary_accuracy: 0.671731
{Epoch: 208} loss: 0.652975, binary_accuracy: 0.631362, val_loss: 0.634707, val_binary_accuracy: 0.671731
{Epoch: 209} loss: 0.655134, binary_accuracy: 0.607237, val_loss: 0.634707, val_binary_accuracy: 0.672391
{Epoch: 210} loss: 0.652846, binary_accuracy: 0.620952, val_loss: 0.634541, val_binary_accuracy: 0.671731
{Epoch: 211} loss: 0.651511, binary_accuracy: 0.611864, val_loss: 0.634373, val_binary_accuracy: 0.671731
{Epoch: 212} loss: 0.650510, binary_accuracy: 0.625744, val_loss: 0.634135, val_binary_accuracy: 0.670410
{Epoch: 213} loss: 0.651708, binary_accuracy: 0.620291, val_loss: 0.633962, val_binary_accuracy: 0.670410
{Epoch: 214} loss: 0.651699, binary_accuracy: 0.618638, val_loss: 0.633723, val_binary_accuracy: 0.667768
{Epoch: 215} loss: 0.649525, binary_accuracy: 0.626735, val_loss: 0.633576, val_binary_accuracy: 0.667768
{Epoch: 216} loss: 0.650234, binary_accuracy: 0.623926, val_loss: 0.633437, val_binary_accuracy: 0.667768
{Epoch: 217} loss: 0.651183, binary_accuracy: 0.622439, val_loss: 0.633349, val_binary_accuracy: 0.670410
{Epoch: 218} loss: 0.653280, binary_accuracy: 0.618638, val_loss: 0.633284, val_binary_accuracy: 0.670410
{Epoch: 219} loss: 0.649999, binary_accuracy: 0.625083, val_loss: 0.633151, val_binary_accuracy: 0.670410
{Epoch: 220} loss: 0.653727, binary_accuracy: 0.619465, val_loss: 0.633133, val_binary_accuracy: 0.670410
{Epoch: 221} loss: 0.647462, binary_accuracy: 0.624422, val_loss: 0.632899, val_binary_accuracy: 0.671070
{Epoch: 222} loss: 0.654082, binary_accuracy: 0.617977, val_loss: 0.632914, val_binary_accuracy: 0.670410
{Epoch: 223} loss: 0.650666, binary_accuracy: 0.629874, val_loss: 0.632725, val_binary_accuracy: 0.670410
{Epoch: 224} loss: 0.651334, binary_accuracy: 0.624587, val_loss: 0.632661, val_binary_accuracy: 0.671070
{Epoch: 225} loss: 0.649409, binary_accuracy: 0.627065, val_loss: 0.632444, val_binary_accuracy: 0.670410
{Epoch: 226} loss: 0.652301, binary_accuracy: 0.621282, val_loss: 0.632351, val_binary_accuracy: 0.670410
{Epoch: 227} loss: 0.652473, binary_accuracy: 0.624752, val_loss: 0.632364, val_binary_accuracy: 0.671070
{Epoch: 228} loss: 0.648910, binary_accuracy: 0.627726, val_loss: 0.632167, val_binary_accuracy: 0.671070
{Epoch: 229} loss: 0.649594, binary_accuracy: 0.632518, val_loss: 0.631981, val_binary_accuracy: 0.671731
{Epoch: 230} loss: 0.651967, binary_accuracy: 0.622439, val_loss: 0.631955, val_binary_accuracy: 0.671070
{Epoch: 231} loss: 0.649450, binary_accuracy: 0.634171, val_loss: 0.631859, val_binary_accuracy: 0.671070
{Epoch: 232} loss: 0.652805, binary_accuracy: 0.626735, val_loss: 0.631718, val_binary_accuracy: 0.670410
{Epoch: 233} loss: 0.652016, binary_accuracy: 0.634171, val_loss: 0.631679, val_binary_accuracy: 0.671731
{Epoch: 234} loss: 0.651702, binary_accuracy: 0.626074, val_loss: 0.631617, val_binary_accuracy: 0.671731
{Epoch: 235} loss: 0.651525, binary_accuracy: 0.625083, val_loss: 0.631549, val_binary_accuracy: 0.671731
