{Epoch: 0} loss: 0.694036, binary_accuracy: 0.506775, val_loss: 0.694127, val_binary_accuracy: 0.504624
{Epoch: 27} loss: 0.680190, binary_accuracy: 0.579808, val_loss: 0.679952, val_binary_accuracy: 0.672391
{Epoch: 28} loss: 0.679355, binary_accuracy: 0.691176, val_loss: 0.679237, val_binary_accuracy: 0.599075
{Epoch: 29} loss: 0.678478, binary_accuracy: 0.662756, val_loss: 0.678426, val_binary_accuracy: 0.591149
{Epoch: 30} loss: 0.677545, binary_accuracy: 0.616986, val_loss: 0.677450, val_binary_accuracy: 0.593791
{Epoch: 31} loss: 0.676522, binary_accuracy: 0.612690, val_loss: 0.676160, val_binary_accuracy: 0.669749
{Epoch: 32} loss: 0.675598, binary_accuracy: 0.721745, val_loss: 0.675086, val_binary_accuracy: 0.682299
{Epoch: 33} loss: 0.674535, binary_accuracy: 0.633840, val_loss: 0.674105, val_binary_accuracy: 0.662484
{Epoch: 34} loss: 0.673357, binary_accuracy: 0.697786, val_loss: 0.673171, val_binary_accuracy: 0.638045
{Epoch: 35} loss: 0.672242, binary_accuracy: 0.686550, val_loss: 0.671850, val_binary_accuracy: 0.671070
{Epoch: 36} loss: 0.671125, binary_accuracy: 0.698777, val_loss: 0.671168, val_binary_accuracy: 0.603699
{Epoch: 37} loss: 0.669805, binary_accuracy: 0.637310, val_loss: 0.669168, val_binary_accuracy: 0.764201
{Epoch: 38} loss: 0.668708, binary_accuracy: 0.737112, val_loss: 0.668374, val_binary_accuracy: 0.658520
{Epoch: 39} loss: 0.667448, binary_accuracy: 0.686880, val_loss: 0.666793, val_binary_accuracy: 0.696830
{Epoch: 40} loss: 0.665994, binary_accuracy: 0.718440, val_loss: 0.665839, val_binary_accuracy: 0.659841
{Epoch: 41} loss: 0.664683, binary_accuracy: 0.703734, val_loss: 0.664136, val_binary_accuracy: 0.694188
{Epoch: 42} loss: 0.663283, binary_accuracy: 0.733311, val_loss: 0.663298, val_binary_accuracy: 0.646631
{Epoch: 43} loss: 0.662026, binary_accuracy: 0.709187, val_loss: 0.661591, val_binary_accuracy: 0.675033
{Epoch: 44} loss: 0.660400, binary_accuracy: 0.695307, val_loss: 0.659512, val_binary_accuracy: 0.771466
{Epoch: 45} loss: 0.658897, binary_accuracy: 0.737607, val_loss: 0.658567, val_binary_accuracy: 0.684280
{Epoch: 46} loss: 0.657420, binary_accuracy: 0.703239, val_loss: 0.656415, val_binary_accuracy: 0.758256
{Epoch: 47} loss: 0.655822, binary_accuracy: 0.743391, val_loss: 0.655450, val_binary_accuracy: 0.687583
{Epoch: 48} loss: 0.654457, binary_accuracy: 0.726041, val_loss: 0.653631, val_binary_accuracy: 0.700793
{Epoch: 49} loss: 0.652641, binary_accuracy: 0.727693, val_loss: 0.651787, val_binary_accuracy: 0.718626
{Epoch: 50} loss: 0.651074, binary_accuracy: 0.737773, val_loss: 0.650366, val_binary_accuracy: 0.702774
{Epoch: 51} loss: 0.649463, binary_accuracy: 0.725215, val_loss: 0.648882, val_binary_accuracy: 0.693527
{Epoch: 52} loss: 0.647618, binary_accuracy: 0.733642, val_loss: 0.646445, val_binary_accuracy: 0.766182
{Epoch: 53} loss: 0.646101, binary_accuracy: 0.732981, val_loss: 0.644821, val_binary_accuracy: 0.735139
{Epoch: 54} loss: 0.644196, binary_accuracy: 0.742399, val_loss: 0.643044, val_binary_accuracy: 0.735799
{Epoch: 55} loss: 0.642563, binary_accuracy: 0.747026, val_loss: 0.641918, val_binary_accuracy: 0.698811
{Epoch: 56} loss: 0.640805, binary_accuracy: 0.728685, val_loss: 0.639741, val_binary_accuracy: 0.710700
{Epoch: 57} loss: 0.638907, binary_accuracy: 0.742399, val_loss: 0.638252, val_binary_accuracy: 0.704095
{Epoch: 58} loss: 0.637070, binary_accuracy: 0.735459, val_loss: 0.635754, val_binary_accuracy: 0.734478
{Epoch: 59} loss: 0.634980, binary_accuracy: 0.750991, val_loss: 0.634207, val_binary_accuracy: 0.713342
{Epoch: 60} loss: 0.633251, binary_accuracy: 0.735129, val_loss: 0.631969, val_binary_accuracy: 0.735139
{Epoch: 61} loss: 0.631409, binary_accuracy: 0.746861, val_loss: 0.630262, val_binary_accuracy: 0.725892
{Epoch: 62} loss: 0.629461, binary_accuracy: 0.741903, val_loss: 0.628237, val_binary_accuracy: 0.729855
{Epoch: 63} loss: 0.627513, binary_accuracy: 0.744878, val_loss: 0.626246, val_binary_accuracy: 0.732497
{Epoch: 64} loss: 0.625270, binary_accuracy: 0.755122, val_loss: 0.626804, val_binary_accuracy: 0.680978
{Epoch: 65} loss: 0.623784, binary_accuracy: 0.740086, val_loss: 0.623726, val_binary_accuracy: 0.697490
{Epoch: 66} loss: 0.621807, binary_accuracy: 0.743886, val_loss: 0.620654, val_binary_accuracy: 0.721929
{Epoch: 67} loss: 0.619473, binary_accuracy: 0.748017, val_loss: 0.617933, val_binary_accuracy: 0.757596
{Epoch: 68} loss: 0.617800, binary_accuracy: 0.760245, val_loss: 0.616381, val_binary_accuracy: 0.732497
{Epoch: 69} loss: 0.616087, binary_accuracy: 0.740086, val_loss: 0.614114, val_binary_accuracy: 0.748349
{Epoch: 70} loss: 0.613642, binary_accuracy: 0.746200, val_loss: 0.611903, val_binary_accuracy: 0.766182
{Epoch: 71} loss: 0.611735, binary_accuracy: 0.747521, val_loss: 0.610240, val_binary_accuracy: 0.777411
{Epoch: 72} loss: 0.609698, binary_accuracy: 0.750991, val_loss: 0.608018, val_binary_accuracy: 0.753633
{Epoch: 73} loss: 0.607764, binary_accuracy: 0.756609, val_loss: 0.606422, val_binary_accuracy: 0.735799
{Epoch: 74} loss: 0.605648, binary_accuracy: 0.742399, val_loss: 0.603904, val_binary_accuracy: 0.773448
{Epoch: 75} loss: 0.603734, binary_accuracy: 0.754957, val_loss: 0.601994, val_binary_accuracy: 0.749670
{Epoch: 76} loss: 0.601629, binary_accuracy: 0.748678, val_loss: 0.599852, val_binary_accuracy: 0.757596
{Epoch: 77} loss: 0.599825, binary_accuracy: 0.749835, val_loss: 0.598981, val_binary_accuracy: 0.724571
{Epoch: 78} loss: 0.597584, binary_accuracy: 0.751487, val_loss: 0.595881, val_binary_accuracy: 0.754293
{Epoch: 79} loss: 0.595707, binary_accuracy: 0.755948, val_loss: 0.593970, val_binary_accuracy: 0.747688
{Epoch: 80} loss: 0.593726, binary_accuracy: 0.753966, val_loss: 0.591753, val_binary_accuracy: 0.755614
{Epoch: 81} loss: 0.591687, binary_accuracy: 0.751322, val_loss: 0.590042, val_binary_accuracy: 0.776090
{Epoch: 82} loss: 0.590199, binary_accuracy: 0.753470, val_loss: 0.587875, val_binary_accuracy: 0.755614
{Epoch: 83} loss: 0.587681, binary_accuracy: 0.756775, val_loss: 0.586375, val_binary_accuracy: 0.740423
{Epoch: 84} loss: 0.585745, binary_accuracy: 0.750165, val_loss: 0.583845, val_binary_accuracy: 0.765522
{Epoch: 85} loss: 0.583824, binary_accuracy: 0.753305, val_loss: 0.581967, val_binary_accuracy: 0.759577
{Epoch: 86} loss: 0.581897, binary_accuracy: 0.755948, val_loss: 0.580135, val_binary_accuracy: 0.756275
{Epoch: 87} loss: 0.579956, binary_accuracy: 0.758757, val_loss: 0.579811, val_binary_accuracy: 0.727873
{Epoch: 88} loss: 0.578418, binary_accuracy: 0.754461, val_loss: 0.577275, val_binary_accuracy: 0.739102
{Epoch: 89} loss: 0.577072, binary_accuracy: 0.758262, val_loss: 0.575686, val_binary_accuracy: 0.736460
{Epoch: 90} loss: 0.574638, binary_accuracy: 0.755783, val_loss: 0.572679, val_binary_accuracy: 0.769485
{Epoch: 91} loss: 0.573182, binary_accuracy: 0.754627, val_loss: 0.570928, val_binary_accuracy: 0.756935
{Epoch: 92} loss: 0.571197, binary_accuracy: 0.758427, val_loss: 0.569350, val_binary_accuracy: 0.773448
{Epoch: 93} loss: 0.569568, binary_accuracy: 0.758427, val_loss: 0.567382, val_binary_accuracy: 0.769485
{Epoch: 94} loss: 0.567737, binary_accuracy: 0.755783, val_loss: 0.566075, val_binary_accuracy: 0.775429
{Epoch: 95} loss: 0.566067, binary_accuracy: 0.759914, val_loss: 0.564490, val_binary_accuracy: 0.749670
{Epoch: 96} loss: 0.564419, binary_accuracy: 0.758097, val_loss: 0.562753, val_binary_accuracy: 0.751651
{Epoch: 97} loss: 0.562722, binary_accuracy: 0.756775, val_loss: 0.560953, val_binary_accuracy: 0.755614
{Epoch: 98} loss: 0.561100, binary_accuracy: 0.760740, val_loss: 0.559313, val_binary_accuracy: 0.756275
{Epoch: 99} loss: 0.559427, binary_accuracy: 0.755288, val_loss: 0.557658, val_binary_accuracy: 0.756275
{Epoch: 100} loss: 0.558090, binary_accuracy: 0.760740, val_loss: 0.556115, val_binary_accuracy: 0.757596
{Epoch: 101} loss: 0.556182, binary_accuracy: 0.760575, val_loss: 0.556005, val_binary_accuracy: 0.739102
{Epoch: 102} loss: 0.554941, binary_accuracy: 0.754461, val_loss: 0.553202, val_binary_accuracy: 0.756275
{Epoch: 103} loss: 0.553159, binary_accuracy: 0.757766, val_loss: 0.551424, val_binary_accuracy: 0.770806
{Epoch: 104} loss: 0.552348, binary_accuracy: 0.760906, val_loss: 0.549986, val_binary_accuracy: 0.769485
{Epoch: 105} loss: 0.550777, binary_accuracy: 0.759418, val_loss: 0.548574, val_binary_accuracy: 0.770145
{Epoch: 106} loss: 0.549079, binary_accuracy: 0.762062, val_loss: 0.547726, val_binary_accuracy: 0.751651
{Epoch: 107} loss: 0.547479, binary_accuracy: 0.757436, val_loss: 0.545812, val_binary_accuracy: 0.770145
{Epoch: 108} loss: 0.546321, binary_accuracy: 0.763549, val_loss: 0.544465, val_binary_accuracy: 0.761559
{Epoch: 109} loss: 0.544922, binary_accuracy: 0.760410, val_loss: 0.543158, val_binary_accuracy: 0.759577
{Epoch: 110} loss: 0.543810, binary_accuracy: 0.760079, val_loss: 0.542177, val_binary_accuracy: 0.756275
{Epoch: 111} loss: 0.542394, binary_accuracy: 0.755453, val_loss: 0.541120, val_binary_accuracy: 0.752972
{Epoch: 112} loss: 0.541028, binary_accuracy: 0.760906, val_loss: 0.540049, val_binary_accuracy: 0.749009
{Epoch: 113} loss: 0.539683, binary_accuracy: 0.761401, val_loss: 0.538004, val_binary_accuracy: 0.770806
{Epoch: 114} loss: 0.538613, binary_accuracy: 0.759418, val_loss: 0.536783, val_binary_accuracy: 0.770806
{Epoch: 115} loss: 0.537289, binary_accuracy: 0.763549, val_loss: 0.535741, val_binary_accuracy: 0.758256
{Epoch: 116} loss: 0.536558, binary_accuracy: 0.758262, val_loss: 0.534898, val_binary_accuracy: 0.756935
{Epoch: 117} loss: 0.535349, binary_accuracy: 0.760906, val_loss: 0.533322, val_binary_accuracy: 0.770806
{Epoch: 118} loss: 0.534171, binary_accuracy: 0.762723, val_loss: 0.533238, val_binary_accuracy: 0.747688
{Epoch: 119} loss: 0.532954, binary_accuracy: 0.758923, val_loss: 0.531213, val_binary_accuracy: 0.764861
{Epoch: 120} loss: 0.532019, binary_accuracy: 0.762227, val_loss: 0.530308, val_binary_accuracy: 0.760238
{Epoch: 121} loss: 0.530855, binary_accuracy: 0.761732, val_loss: 0.529986, val_binary_accuracy: 0.774769
{Epoch: 122} loss: 0.529933, binary_accuracy: 0.761071, val_loss: 0.528141, val_binary_accuracy: 0.771466
{Epoch: 123} loss: 0.529131, binary_accuracy: 0.759914, val_loss: 0.527956, val_binary_accuracy: 0.753633
{Epoch: 124} loss: 0.527350, binary_accuracy: 0.761566, val_loss: 0.528987, val_binary_accuracy: 0.739762
{Epoch: 125} loss: 0.526993, binary_accuracy: 0.759914, val_loss: 0.527763, val_binary_accuracy: 0.739762
{Epoch: 126} loss: 0.526776, binary_accuracy: 0.761236, val_loss: 0.526113, val_binary_accuracy: 0.743065
{Epoch: 127} loss: 0.525228, binary_accuracy: 0.762227, val_loss: 0.523664, val_binary_accuracy: 0.762219
{Epoch: 128} loss: 0.524196, binary_accuracy: 0.761897, val_loss: 0.523113, val_binary_accuracy: 0.758917
{Epoch: 129} loss: 0.523686, binary_accuracy: 0.761897, val_loss: 0.521831, val_binary_accuracy: 0.772787
{Epoch: 130} loss: 0.522634, binary_accuracy: 0.763714, val_loss: 0.521984, val_binary_accuracy: 0.753633
{Epoch: 131} loss: 0.521751, binary_accuracy: 0.760906, val_loss: 0.520313, val_binary_accuracy: 0.762219
{Epoch: 132} loss: 0.521531, binary_accuracy: 0.766028, val_loss: 0.520579, val_binary_accuracy: 0.750991
{Epoch: 133} loss: 0.520173, binary_accuracy: 0.763219, val_loss: 0.519423, val_binary_accuracy: 0.754293
{Epoch: 134} loss: 0.519555, binary_accuracy: 0.762723, val_loss: 0.520264, val_binary_accuracy: 0.742404
{Epoch: 135} loss: 0.519155, binary_accuracy: 0.761897, val_loss: 0.517072, val_binary_accuracy: 0.770806
{Epoch: 136} loss: 0.517512, binary_accuracy: 0.760906, val_loss: 0.516363, val_binary_accuracy: 0.773448
{Epoch: 137} loss: 0.517047, binary_accuracy: 0.764045, val_loss: 0.515824, val_binary_accuracy: 0.775429
{Epoch: 138} loss: 0.516616, binary_accuracy: 0.765697, val_loss: 0.514921, val_binary_accuracy: 0.772787
{Epoch: 139} loss: 0.516158, binary_accuracy: 0.767515, val_loss: 0.514329, val_binary_accuracy: 0.765522
{Epoch: 140} loss: 0.514746, binary_accuracy: 0.766193, val_loss: 0.515094, val_binary_accuracy: 0.750330
{Epoch: 141} loss: 0.514236, binary_accuracy: 0.764045, val_loss: 0.513187, val_binary_accuracy: 0.774108
{Epoch: 142} loss: 0.513839, binary_accuracy: 0.766028, val_loss: 0.512963, val_binary_accuracy: 0.759577
{Epoch: 143} loss: 0.513466, binary_accuracy: 0.766193, val_loss: 0.512958, val_binary_accuracy: 0.752972
{Epoch: 144} loss: 0.512510, binary_accuracy: 0.764375, val_loss: 0.511087, val_binary_accuracy: 0.765522
{Epoch: 145} loss: 0.511918, binary_accuracy: 0.763880, val_loss: 0.510474, val_binary_accuracy: 0.774769
{Epoch: 146} loss: 0.511368, binary_accuracy: 0.766689, val_loss: 0.509867, val_binary_accuracy: 0.775429
{Epoch: 147} loss: 0.510667, binary_accuracy: 0.768506, val_loss: 0.511163, val_binary_accuracy: 0.747688
{Epoch: 148} loss: 0.510082, binary_accuracy: 0.766028, val_loss: 0.509415, val_binary_accuracy: 0.758917
{Epoch: 149} loss: 0.509381, binary_accuracy: 0.764045, val_loss: 0.508467, val_binary_accuracy: 0.762219
{Epoch: 150} loss: 0.509903, binary_accuracy: 0.770985, val_loss: 0.507700, val_binary_accuracy: 0.764861
{Epoch: 151} loss: 0.508323, binary_accuracy: 0.764871, val_loss: 0.507226, val_binary_accuracy: 0.764861
{Epoch: 152} loss: 0.508081, binary_accuracy: 0.767680, val_loss: 0.506571, val_binary_accuracy: 0.768164
{Epoch: 153} loss: 0.507483, binary_accuracy: 0.765863, val_loss: 0.505995, val_binary_accuracy: 0.777411
{Epoch: 154} loss: 0.506590, binary_accuracy: 0.765202, val_loss: 0.506605, val_binary_accuracy: 0.781374
{Epoch: 155} loss: 0.506248, binary_accuracy: 0.763384, val_loss: 0.505443, val_binary_accuracy: 0.761559
{Epoch: 156} loss: 0.506030, binary_accuracy: 0.769002, val_loss: 0.504677, val_binary_accuracy: 0.766182
{Epoch: 157} loss: 0.505238, binary_accuracy: 0.768341, val_loss: 0.505303, val_binary_accuracy: 0.755614
{Epoch: 158} loss: 0.504999, binary_accuracy: 0.766523, val_loss: 0.504342, val_binary_accuracy: 0.756935
{Epoch: 159} loss: 0.504626, binary_accuracy: 0.768672, val_loss: 0.503123, val_binary_accuracy: 0.772787
{Epoch: 160} loss: 0.503722, binary_accuracy: 0.766523, val_loss: 0.502978, val_binary_accuracy: 0.765522
{Epoch: 161} loss: 0.503476, binary_accuracy: 0.767845, val_loss: 0.502516, val_binary_accuracy: 0.765522
{Epoch: 162} loss: 0.503037, binary_accuracy: 0.763549, val_loss: 0.502693, val_binary_accuracy: 0.781374
{Epoch: 163} loss: 0.502619, binary_accuracy: 0.769828, val_loss: 0.501315, val_binary_accuracy: 0.773448
{Epoch: 164} loss: 0.502107, binary_accuracy: 0.769498, val_loss: 0.501081, val_binary_accuracy: 0.767503
{Epoch: 165} loss: 0.501599, binary_accuracy: 0.769002, val_loss: 0.500777, val_binary_accuracy: 0.765522
{Epoch: 166} loss: 0.501560, binary_accuracy: 0.768506, val_loss: 0.502852, val_binary_accuracy: 0.747028
{Epoch: 167} loss: 0.501401, binary_accuracy: 0.771646, val_loss: 0.502579, val_binary_accuracy: 0.747028
{Epoch: 168} loss: 0.500693, binary_accuracy: 0.766193, val_loss: 0.499911, val_binary_accuracy: 0.762219
{Epoch: 169} loss: 0.500187, binary_accuracy: 0.767515, val_loss: 0.498841, val_binary_accuracy: 0.778732
{Epoch: 170} loss: 0.499425, binary_accuracy: 0.767019, val_loss: 0.498300, val_binary_accuracy: 0.778732
{Epoch: 171} loss: 0.499153, binary_accuracy: 0.767019, val_loss: 0.497878, val_binary_accuracy: 0.776750
{Epoch: 172} loss: 0.498583, binary_accuracy: 0.769993, val_loss: 0.497691, val_binary_accuracy: 0.777411
{Epoch: 173} loss: 0.498423, binary_accuracy: 0.769663, val_loss: 0.496986, val_binary_accuracy: 0.780713
{Epoch: 174} loss: 0.498054, binary_accuracy: 0.769002, val_loss: 0.496556, val_binary_accuracy: 0.776090
{Epoch: 175} loss: 0.497238, binary_accuracy: 0.770654, val_loss: 0.496357, val_binary_accuracy: 0.774108
{Epoch: 176} loss: 0.497081, binary_accuracy: 0.767350, val_loss: 0.496514, val_binary_accuracy: 0.780053
{Epoch: 177} loss: 0.496973, binary_accuracy: 0.769498, val_loss: 0.496538, val_binary_accuracy: 0.787318
{Epoch: 178} loss: 0.496669, binary_accuracy: 0.773133, val_loss: 0.495532, val_binary_accuracy: 0.768824
{Epoch: 179} loss: 0.495828, binary_accuracy: 0.771976, val_loss: 0.496072, val_binary_accuracy: 0.758256
{Epoch: 180} loss: 0.495641, binary_accuracy: 0.771150, val_loss: 0.494364, val_binary_accuracy: 0.776090
{Epoch: 181} loss: 0.495242, binary_accuracy: 0.770820, val_loss: 0.493914, val_binary_accuracy: 0.776750
{Epoch: 182} loss: 0.494758, binary_accuracy: 0.772802, val_loss: 0.493642, val_binary_accuracy: 0.775429
{Epoch: 183} loss: 0.494496, binary_accuracy: 0.770489, val_loss: 0.493233, val_binary_accuracy: 0.775429
{Epoch: 184} loss: 0.493856, binary_accuracy: 0.774785, val_loss: 0.494253, val_binary_accuracy: 0.760898
{Epoch: 185} loss: 0.494025, binary_accuracy: 0.770654, val_loss: 0.493539, val_binary_accuracy: 0.764201
{Epoch: 186} loss: 0.493041, binary_accuracy: 0.772637, val_loss: 0.493520, val_binary_accuracy: 0.760238
{Epoch: 187} loss: 0.492745, binary_accuracy: 0.773629, val_loss: 0.492361, val_binary_accuracy: 0.770145
{Epoch: 188} loss: 0.492356, binary_accuracy: 0.771150, val_loss: 0.491674, val_binary_accuracy: 0.775429
{Epoch: 189} loss: 0.492213, binary_accuracy: 0.771976, val_loss: 0.491523, val_binary_accuracy: 0.773448
{Epoch: 190} loss: 0.492269, binary_accuracy: 0.773463, val_loss: 0.490728, val_binary_accuracy: 0.776090
{Epoch: 191} loss: 0.491781, binary_accuracy: 0.774455, val_loss: 0.493021, val_binary_accuracy: 0.756275
{Epoch: 192} loss: 0.491627, binary_accuracy: 0.774124, val_loss: 0.490623, val_binary_accuracy: 0.770806
{Epoch: 193} loss: 0.490936, binary_accuracy: 0.772472, val_loss: 0.489724, val_binary_accuracy: 0.776750
{Epoch: 194} loss: 0.490208, binary_accuracy: 0.774620, val_loss: 0.491531, val_binary_accuracy: 0.758917
{Epoch: 195} loss: 0.490293, binary_accuracy: 0.777264, val_loss: 0.490097, val_binary_accuracy: 0.766182
{Epoch: 196} loss: 0.489636, binary_accuracy: 0.773629, val_loss: 0.488332, val_binary_accuracy: 0.782034
{Epoch: 197} loss: 0.489552, binary_accuracy: 0.775446, val_loss: 0.488175, val_binary_accuracy: 0.782695
{Epoch: 198} loss: 0.488725, binary_accuracy: 0.776272, val_loss: 0.488506, val_binary_accuracy: 0.770806
{Epoch: 199} loss: 0.488743, binary_accuracy: 0.774950, val_loss: 0.487319, val_binary_accuracy: 0.782034
{Epoch: 200} loss: 0.488500, binary_accuracy: 0.776603, val_loss: 0.488234, val_binary_accuracy: 0.768164
{Epoch: 201} loss: 0.487896, binary_accuracy: 0.775446, val_loss: 0.487576, val_binary_accuracy: 0.770806
{Epoch: 202} loss: 0.487659, binary_accuracy: 0.774124, val_loss: 0.486528, val_binary_accuracy: 0.784016
{Epoch: 203} loss: 0.486917, binary_accuracy: 0.777429, val_loss: 0.486249, val_binary_accuracy: 0.788639
{Epoch: 204} loss: 0.487037, binary_accuracy: 0.778255, val_loss: 0.485961, val_binary_accuracy: 0.777411
{Epoch: 205} loss: 0.486773, binary_accuracy: 0.776438, val_loss: 0.485416, val_binary_accuracy: 0.778732
{Epoch: 206} loss: 0.486165, binary_accuracy: 0.778090, val_loss: 0.485071, val_binary_accuracy: 0.780053
{Epoch: 207} loss: 0.486061, binary_accuracy: 0.777594, val_loss: 0.484626, val_binary_accuracy: 0.781374
{Epoch: 208} loss: 0.485562, binary_accuracy: 0.776603, val_loss: 0.485492, val_binary_accuracy: 0.770145
{Epoch: 209} loss: 0.485097, binary_accuracy: 0.779907, val_loss: 0.483889, val_binary_accuracy: 0.781374
{Epoch: 210} loss: 0.484786, binary_accuracy: 0.781064, val_loss: 0.483510, val_binary_accuracy: 0.782034
{Epoch: 211} loss: 0.484430, binary_accuracy: 0.777429, val_loss: 0.483158, val_binary_accuracy: 0.782695
{Epoch: 212} loss: 0.484434, binary_accuracy: 0.777925, val_loss: 0.483077, val_binary_accuracy: 0.780713
{Epoch: 213} loss: 0.483576, binary_accuracy: 0.778420, val_loss: 0.483410, val_binary_accuracy: 0.776090
{Epoch: 214} loss: 0.483678, binary_accuracy: 0.782386, val_loss: 0.482112, val_binary_accuracy: 0.782034
{Epoch: 215} loss: 0.483547, binary_accuracy: 0.776768, val_loss: 0.482037, val_binary_accuracy: 0.780713
{Epoch: 216} loss: 0.482809, binary_accuracy: 0.782055, val_loss: 0.484915, val_binary_accuracy: 0.760898
{Epoch: 217} loss: 0.482685, binary_accuracy: 0.779247, val_loss: 0.481170, val_binary_accuracy: 0.783355
{Epoch: 218} loss: 0.481593, binary_accuracy: 0.781725, val_loss: 0.482842, val_binary_accuracy: 0.797886
{Epoch: 219} loss: 0.481850, binary_accuracy: 0.781064, val_loss: 0.481331, val_binary_accuracy: 0.778071
{Epoch: 220} loss: 0.481316, binary_accuracy: 0.781064, val_loss: 0.480228, val_binary_accuracy: 0.782034
{Epoch: 221} loss: 0.481558, binary_accuracy: 0.782882, val_loss: 0.480070, val_binary_accuracy: 0.780713
{Epoch: 222} loss: 0.480341, binary_accuracy: 0.782221, val_loss: 0.479936, val_binary_accuracy: 0.779392
{Epoch: 223} loss: 0.480797, binary_accuracy: 0.783047, val_loss: 0.479396, val_binary_accuracy: 0.780713
{Epoch: 224} loss: 0.480202, binary_accuracy: 0.782055, val_loss: 0.481104, val_binary_accuracy: 0.767503
{Epoch: 225} loss: 0.479414, binary_accuracy: 0.781064, val_loss: 0.478288, val_binary_accuracy: 0.785337
{Epoch: 226} loss: 0.479604, binary_accuracy: 0.782882, val_loss: 0.483631, val_binary_accuracy: 0.761559
{Epoch: 227} loss: 0.479458, binary_accuracy: 0.781064, val_loss: 0.480085, val_binary_accuracy: 0.768164
{Epoch: 228} loss: 0.478746, binary_accuracy: 0.784204, val_loss: 0.477277, val_binary_accuracy: 0.785337
{Epoch: 229} loss: 0.479185, binary_accuracy: 0.780238, val_loss: 0.476931, val_binary_accuracy: 0.784676
{Epoch: 230} loss: 0.477907, binary_accuracy: 0.783708, val_loss: 0.477664, val_binary_accuracy: 0.779392
{Epoch: 231} loss: 0.477573, binary_accuracy: 0.782716, val_loss: 0.476171, val_binary_accuracy: 0.785997
{Epoch: 232} loss: 0.477060, binary_accuracy: 0.786021, val_loss: 0.477405, val_binary_accuracy: 0.778071
{Epoch: 233} loss: 0.477230, binary_accuracy: 0.783377, val_loss: 0.475843, val_binary_accuracy: 0.782695
{Epoch: 234} loss: 0.477006, binary_accuracy: 0.785691, val_loss: 0.475975, val_binary_accuracy: 0.779392
{Epoch: 235} loss: 0.476108, binary_accuracy: 0.784369, val_loss: 0.475066, val_binary_accuracy: 0.784016
