{Epoch: 0} loss: 0.695221, binary_accuracy: 0.498348, val_loss: 0.694180, val_binary_accuracy: 0.484148
{Epoch: 21} loss: 0.683181, binary_accuracy: 0.734633, val_loss: 0.683494, val_binary_accuracy: 0.633421
{Epoch: 22} loss: 0.682368, binary_accuracy: 0.758262, val_loss: 0.682287, val_binary_accuracy: 0.806473
{Epoch: 23} loss: 0.681736, binary_accuracy: 0.791804, val_loss: 0.681608, val_binary_accuracy: 0.797886
{Epoch: 24} loss: 0.681103, binary_accuracy: 0.764375, val_loss: 0.681087, val_binary_accuracy: 0.797886
{Epoch: 25} loss: 0.680437, binary_accuracy: 0.754957, val_loss: 0.680217, val_binary_accuracy: 0.773448
{Epoch: 26} loss: 0.679864, binary_accuracy: 0.761732, val_loss: 0.679589, val_binary_accuracy: 0.790621
{Epoch: 27} loss: 0.679017, binary_accuracy: 0.778751, val_loss: 0.679078, val_binary_accuracy: 0.796565
{Epoch: 28} loss: 0.678323, binary_accuracy: 0.762888, val_loss: 0.678059, val_binary_accuracy: 0.757596
{Epoch: 29} loss: 0.677525, binary_accuracy: 0.787673, val_loss: 0.677447, val_binary_accuracy: 0.795244
{Epoch: 30} loss: 0.676749, binary_accuracy: 0.776603, val_loss: 0.676996, val_binary_accuracy: 0.775429
{Epoch: 31} loss: 0.675942, binary_accuracy: 0.788004, val_loss: 0.675992, val_binary_accuracy: 0.803170
{Epoch: 32} loss: 0.675112, binary_accuracy: 0.785856, val_loss: 0.674919, val_binary_accuracy: 0.777411
{Epoch: 33} loss: 0.674224, binary_accuracy: 0.780734, val_loss: 0.673973, val_binary_accuracy: 0.758917
{Epoch: 34} loss: 0.673327, binary_accuracy: 0.759584, val_loss: 0.673334, val_binary_accuracy: 0.797886
{Epoch: 35} loss: 0.672436, binary_accuracy: 0.761071, val_loss: 0.672555, val_binary_accuracy: 0.793263
{Epoch: 36} loss: 0.671541, binary_accuracy: 0.781229, val_loss: 0.671533, val_binary_accuracy: 0.800528
{Epoch: 37} loss: 0.670348, binary_accuracy: 0.792135, val_loss: 0.670379, val_binary_accuracy: 0.794584
{Epoch: 38} loss: 0.669361, binary_accuracy: 0.782386, val_loss: 0.669265, val_binary_accuracy: 0.791942
{Epoch: 39} loss: 0.668336, binary_accuracy: 0.773794, val_loss: 0.667901, val_binary_accuracy: 0.738441
{Epoch: 40} loss: 0.667139, binary_accuracy: 0.780238, val_loss: 0.667256, val_binary_accuracy: 0.795905
{Epoch: 41} loss: 0.666014, binary_accuracy: 0.786021, val_loss: 0.665857, val_binary_accuracy: 0.785997
{Epoch: 42} loss: 0.664858, binary_accuracy: 0.780073, val_loss: 0.664721, val_binary_accuracy: 0.785997
{Epoch: 43} loss: 0.663669, binary_accuracy: 0.783873, val_loss: 0.663381, val_binary_accuracy: 0.770806
{Epoch: 44} loss: 0.662362, binary_accuracy: 0.769167, val_loss: 0.662072, val_binary_accuracy: 0.755614
{Epoch: 45} loss: 0.661329, binary_accuracy: 0.752644, val_loss: 0.661269, val_binary_accuracy: 0.794584
{Epoch: 46} loss: 0.659727, binary_accuracy: 0.791970, val_loss: 0.659694, val_binary_accuracy: 0.777411
{Epoch: 47} loss: 0.658483, binary_accuracy: 0.769663, val_loss: 0.658349, val_binary_accuracy: 0.776090
{Epoch: 48} loss: 0.657101, binary_accuracy: 0.769663, val_loss: 0.657776, val_binary_accuracy: 0.791281
{Epoch: 49} loss: 0.655833, binary_accuracy: 0.775942, val_loss: 0.655521, val_binary_accuracy: 0.757596
{Epoch: 50} loss: 0.654344, binary_accuracy: 0.784864, val_loss: 0.654450, val_binary_accuracy: 0.791281
{Epoch: 51} loss: 0.652762, binary_accuracy: 0.776603, val_loss: 0.653246, val_binary_accuracy: 0.792602
{Epoch: 52} loss: 0.651411, binary_accuracy: 0.784369, val_loss: 0.651248, val_binary_accuracy: 0.770806
{Epoch: 53} loss: 0.649742, binary_accuracy: 0.774950, val_loss: 0.650032, val_binary_accuracy: 0.790621
{Epoch: 54} loss: 0.648514, binary_accuracy: 0.775611, val_loss: 0.648936, val_binary_accuracy: 0.794584
{Epoch: 55} loss: 0.646681, binary_accuracy: 0.776438, val_loss: 0.646614, val_binary_accuracy: 0.770145
{Epoch: 56} loss: 0.645256, binary_accuracy: 0.766523, val_loss: 0.645032, val_binary_accuracy: 0.770806
{Epoch: 57} loss: 0.643393, binary_accuracy: 0.782882, val_loss: 0.643540, val_binary_accuracy: 0.783355
{Epoch: 58} loss: 0.641755, binary_accuracy: 0.784699, val_loss: 0.641617, val_binary_accuracy: 0.741744
{Epoch: 59} loss: 0.640143, binary_accuracy: 0.760245, val_loss: 0.641032, val_binary_accuracy: 0.794584
{Epoch: 60} loss: 0.638155, binary_accuracy: 0.784204, val_loss: 0.638290, val_binary_accuracy: 0.725231
{Epoch: 61} loss: 0.636579, binary_accuracy: 0.769993, val_loss: 0.637126, val_binary_accuracy: 0.789300
{Epoch: 62} loss: 0.634861, binary_accuracy: 0.785195, val_loss: 0.635035, val_binary_accuracy: 0.782034
{Epoch: 63} loss: 0.633059, binary_accuracy: 0.770324, val_loss: 0.633480, val_binary_accuracy: 0.784016
{Epoch: 64} loss: 0.631241, binary_accuracy: 0.785195, val_loss: 0.631374, val_binary_accuracy: 0.720608
{Epoch: 65} loss: 0.629661, binary_accuracy: 0.767515, val_loss: 0.630250, val_binary_accuracy: 0.791281
{Epoch: 66} loss: 0.627701, binary_accuracy: 0.777594, val_loss: 0.628219, val_binary_accuracy: 0.789960
{Epoch: 67} loss: 0.625967, binary_accuracy: 0.782882, val_loss: 0.625875, val_binary_accuracy: 0.763540
{Epoch: 68} loss: 0.623868, binary_accuracy: 0.777759, val_loss: 0.624182, val_binary_accuracy: 0.775429
{Epoch: 69} loss: 0.621979, binary_accuracy: 0.785030, val_loss: 0.622472, val_binary_accuracy: 0.780713
{Epoch: 70} loss: 0.620292, binary_accuracy: 0.772141, val_loss: 0.622365, val_binary_accuracy: 0.794584
{Epoch: 71} loss: 0.618401, binary_accuracy: 0.776107, val_loss: 0.620055, val_binary_accuracy: 0.790621
{Epoch: 72} loss: 0.616387, binary_accuracy: 0.781229, val_loss: 0.617099, val_binary_accuracy: 0.782695
{Epoch: 73} loss: 0.614596, binary_accuracy: 0.774785, val_loss: 0.615211, val_binary_accuracy: 0.782695
{Epoch: 74} loss: 0.612681, binary_accuracy: 0.781229, val_loss: 0.613429, val_binary_accuracy: 0.784676
{Epoch: 75} loss: 0.610763, binary_accuracy: 0.773794, val_loss: 0.613325, val_binary_accuracy: 0.793263
{Epoch: 76} loss: 0.608934, binary_accuracy: 0.777264, val_loss: 0.610079, val_binary_accuracy: 0.787979
{Epoch: 77} loss: 0.606908, binary_accuracy: 0.777429, val_loss: 0.607791, val_binary_accuracy: 0.782695
{Epoch: 78} loss: 0.604853, binary_accuracy: 0.776768, val_loss: 0.606470, val_binary_accuracy: 0.787979
{Epoch: 79} loss: 0.602887, binary_accuracy: 0.777264, val_loss: 0.604712, val_binary_accuracy: 0.789300
{Epoch: 80} loss: 0.601068, binary_accuracy: 0.778090, val_loss: 0.602472, val_binary_accuracy: 0.788639
{Epoch: 81} loss: 0.599145, binary_accuracy: 0.778420, val_loss: 0.600103, val_binary_accuracy: 0.780053
{Epoch: 82} loss: 0.596892, binary_accuracy: 0.778586, val_loss: 0.597861, val_binary_accuracy: 0.741744
{Epoch: 83} loss: 0.595185, binary_accuracy: 0.770654, val_loss: 0.596030, val_binary_accuracy: 0.773448
{Epoch: 84} loss: 0.593340, binary_accuracy: 0.775446, val_loss: 0.594609, val_binary_accuracy: 0.782695
{Epoch: 85} loss: 0.591580, binary_accuracy: 0.779907, val_loss: 0.592913, val_binary_accuracy: 0.784016
{Epoch: 86} loss: 0.589371, binary_accuracy: 0.776768, val_loss: 0.590391, val_binary_accuracy: 0.776090
{Epoch: 87} loss: 0.587801, binary_accuracy: 0.772968, val_loss: 0.588938, val_binary_accuracy: 0.783355
{Epoch: 88} loss: 0.585504, binary_accuracy: 0.777429, val_loss: 0.587692, val_binary_accuracy: 0.787318
{Epoch: 89} loss: 0.583906, binary_accuracy: 0.774455, val_loss: 0.585483, val_binary_accuracy: 0.785337
{Epoch: 90} loss: 0.581875, binary_accuracy: 0.779081, val_loss: 0.582754, val_binary_accuracy: 0.769485
{Epoch: 91} loss: 0.579726, binary_accuracy: 0.772968, val_loss: 0.582393, val_binary_accuracy: 0.787979
{Epoch: 92} loss: 0.578136, binary_accuracy: 0.778255, val_loss: 0.579285, val_binary_accuracy: 0.778732
{Epoch: 93} loss: 0.576420, binary_accuracy: 0.779412, val_loss: 0.577446, val_binary_accuracy: 0.778732
{Epoch: 94} loss: 0.574822, binary_accuracy: 0.775942, val_loss: 0.576466, val_binary_accuracy: 0.787979
{Epoch: 95} loss: 0.572493, binary_accuracy: 0.776768, val_loss: 0.574230, val_binary_accuracy: 0.782695
{Epoch: 96} loss: 0.571002, binary_accuracy: 0.776933, val_loss: 0.572150, val_binary_accuracy: 0.779392
{Epoch: 97} loss: 0.568968, binary_accuracy: 0.776272, val_loss: 0.570199, val_binary_accuracy: 0.770806
{Epoch: 98} loss: 0.567275, binary_accuracy: 0.775942, val_loss: 0.568680, val_binary_accuracy: 0.778071
{Epoch: 99} loss: 0.565774, binary_accuracy: 0.773463, val_loss: 0.567569, val_binary_accuracy: 0.782695
{Epoch: 100} loss: 0.563987, binary_accuracy: 0.775446, val_loss: 0.565830, val_binary_accuracy: 0.783355
{Epoch: 101} loss: 0.561956, binary_accuracy: 0.776768, val_loss: 0.566316, val_binary_accuracy: 0.789300
{Epoch: 102} loss: 0.560644, binary_accuracy: 0.777925, val_loss: 0.562035, val_binary_accuracy: 0.778732
{Epoch: 103} loss: 0.558744, binary_accuracy: 0.776272, val_loss: 0.560435, val_binary_accuracy: 0.778732
{Epoch: 104} loss: 0.557301, binary_accuracy: 0.777264, val_loss: 0.558597, val_binary_accuracy: 0.769485
{Epoch: 105} loss: 0.555780, binary_accuracy: 0.778255, val_loss: 0.557477, val_binary_accuracy: 0.780053
{Epoch: 106} loss: 0.554183, binary_accuracy: 0.775281, val_loss: 0.555945, val_binary_accuracy: 0.780053
{Epoch: 107} loss: 0.552574, binary_accuracy: 0.779081, val_loss: 0.555176, val_binary_accuracy: 0.782695
{Epoch: 108} loss: 0.550888, binary_accuracy: 0.777429, val_loss: 0.553181, val_binary_accuracy: 0.781374
{Epoch: 109} loss: 0.549298, binary_accuracy: 0.775446, val_loss: 0.551658, val_binary_accuracy: 0.781374
{Epoch: 110} loss: 0.547951, binary_accuracy: 0.776603, val_loss: 0.549933, val_binary_accuracy: 0.780053
{Epoch: 111} loss: 0.546486, binary_accuracy: 0.775611, val_loss: 0.549049, val_binary_accuracy: 0.783355
{Epoch: 112} loss: 0.545000, binary_accuracy: 0.777759, val_loss: 0.547118, val_binary_accuracy: 0.779392
{Epoch: 113} loss: 0.543632, binary_accuracy: 0.775446, val_loss: 0.545513, val_binary_accuracy: 0.778732
{Epoch: 114} loss: 0.542286, binary_accuracy: 0.776107, val_loss: 0.544599, val_binary_accuracy: 0.739762
{Epoch: 115} loss: 0.540677, binary_accuracy: 0.772968, val_loss: 0.543014, val_binary_accuracy: 0.779392
{Epoch: 116} loss: 0.539443, binary_accuracy: 0.775446, val_loss: 0.541638, val_binary_accuracy: 0.780053
{Epoch: 117} loss: 0.537956, binary_accuracy: 0.778420, val_loss: 0.539800, val_binary_accuracy: 0.772787
{Epoch: 118} loss: 0.536573, binary_accuracy: 0.776603, val_loss: 0.538527, val_binary_accuracy: 0.774769
{Epoch: 119} loss: 0.535258, binary_accuracy: 0.777594, val_loss: 0.537418, val_binary_accuracy: 0.778732
{Epoch: 120} loss: 0.534012, binary_accuracy: 0.776603, val_loss: 0.536882, val_binary_accuracy: 0.783355
{Epoch: 121} loss: 0.533274, binary_accuracy: 0.777925, val_loss: 0.536055, val_binary_accuracy: 0.782695
{Epoch: 122} loss: 0.531658, binary_accuracy: 0.777264, val_loss: 0.534594, val_binary_accuracy: 0.783355
{Epoch: 123} loss: 0.530582, binary_accuracy: 0.775942, val_loss: 0.534005, val_binary_accuracy: 0.785997
{Epoch: 124} loss: 0.529183, binary_accuracy: 0.774289, val_loss: 0.533044, val_binary_accuracy: 0.788639
{Epoch: 125} loss: 0.528426, binary_accuracy: 0.781890, val_loss: 0.530337, val_binary_accuracy: 0.779392
{Epoch: 126} loss: 0.526984, binary_accuracy: 0.777098, val_loss: 0.528989, val_binary_accuracy: 0.771466
{Epoch: 127} loss: 0.525699, binary_accuracy: 0.777429, val_loss: 0.529155, val_binary_accuracy: 0.783355
{Epoch: 128} loss: 0.524553, binary_accuracy: 0.778916, val_loss: 0.526990, val_binary_accuracy: 0.758917
{Epoch: 129} loss: 0.523932, binary_accuracy: 0.777429, val_loss: 0.525777, val_binary_accuracy: 0.768824
{Epoch: 130} loss: 0.522839, binary_accuracy: 0.773463, val_loss: 0.525173, val_binary_accuracy: 0.784016
{Epoch: 131} loss: 0.521843, binary_accuracy: 0.779577, val_loss: 0.524008, val_binary_accuracy: 0.778732
{Epoch: 132} loss: 0.520782, binary_accuracy: 0.776107, val_loss: 0.523293, val_binary_accuracy: 0.782034
{Epoch: 133} loss: 0.519872, binary_accuracy: 0.778751, val_loss: 0.521912, val_binary_accuracy: 0.763540
{Epoch: 134} loss: 0.518768, binary_accuracy: 0.779742, val_loss: 0.522158, val_binary_accuracy: 0.784016
{Epoch: 135} loss: 0.517762, binary_accuracy: 0.779742, val_loss: 0.520020, val_binary_accuracy: 0.766182
{Epoch: 136} loss: 0.517578, binary_accuracy: 0.777759, val_loss: 0.519120, val_binary_accuracy: 0.766182
{Epoch: 137} loss: 0.516009, binary_accuracy: 0.777759, val_loss: 0.521334, val_binary_accuracy: 0.789960
{Epoch: 138} loss: 0.515422, binary_accuracy: 0.777429, val_loss: 0.517948, val_binary_accuracy: 0.751651
{Epoch: 139} loss: 0.514547, binary_accuracy: 0.778255, val_loss: 0.516715, val_binary_accuracy: 0.777411
{Epoch: 140} loss: 0.513856, binary_accuracy: 0.777429, val_loss: 0.516707, val_binary_accuracy: 0.782695
{Epoch: 141} loss: 0.512861, binary_accuracy: 0.779081, val_loss: 0.516744, val_binary_accuracy: 0.786658
{Epoch: 142} loss: 0.512298, binary_accuracy: 0.779412, val_loss: 0.515012, val_binary_accuracy: 0.783355
{Epoch: 143} loss: 0.511281, binary_accuracy: 0.777759, val_loss: 0.513515, val_binary_accuracy: 0.776090
{Epoch: 144} loss: 0.510166, binary_accuracy: 0.777925, val_loss: 0.512583, val_binary_accuracy: 0.772127
{Epoch: 145} loss: 0.509619, binary_accuracy: 0.777264, val_loss: 0.513208, val_binary_accuracy: 0.784676
{Epoch: 146} loss: 0.508861, binary_accuracy: 0.778090, val_loss: 0.511355, val_binary_accuracy: 0.779392
{Epoch: 147} loss: 0.508053, binary_accuracy: 0.778255, val_loss: 0.510464, val_binary_accuracy: 0.775429
{Epoch: 148} loss: 0.507454, binary_accuracy: 0.777264, val_loss: 0.510648, val_binary_accuracy: 0.785337
{Epoch: 149} loss: 0.506935, binary_accuracy: 0.776933, val_loss: 0.512103, val_binary_accuracy: 0.791281
{Epoch: 150} loss: 0.506052, binary_accuracy: 0.777925, val_loss: 0.509338, val_binary_accuracy: 0.785337
{Epoch: 151} loss: 0.505551, binary_accuracy: 0.778586, val_loss: 0.508389, val_binary_accuracy: 0.783355
{Epoch: 152} loss: 0.504856, binary_accuracy: 0.779742, val_loss: 0.508604, val_binary_accuracy: 0.782695
{Epoch: 153} loss: 0.503971, binary_accuracy: 0.780899, val_loss: 0.506452, val_binary_accuracy: 0.772787
{Epoch: 154} loss: 0.503473, binary_accuracy: 0.777925, val_loss: 0.507752, val_binary_accuracy: 0.787979
{Epoch: 155} loss: 0.502733, binary_accuracy: 0.780403, val_loss: 0.505181, val_binary_accuracy: 0.775429
{Epoch: 156} loss: 0.502351, binary_accuracy: 0.778090, val_loss: 0.504638, val_binary_accuracy: 0.776750
{Epoch: 157} loss: 0.501645, binary_accuracy: 0.781064, val_loss: 0.504015, val_binary_accuracy: 0.776090
{Epoch: 158} loss: 0.501105, binary_accuracy: 0.784369, val_loss: 0.503600, val_binary_accuracy: 0.763540
{Epoch: 159} loss: 0.500808, binary_accuracy: 0.779742, val_loss: 0.503526, val_binary_accuracy: 0.785997
{Epoch: 160} loss: 0.500821, binary_accuracy: 0.778586, val_loss: 0.505587, val_binary_accuracy: 0.793263
{Epoch: 161} loss: 0.499927, binary_accuracy: 0.781890, val_loss: 0.502283, val_binary_accuracy: 0.784676
{Epoch: 162} loss: 0.499462, binary_accuracy: 0.778090, val_loss: 0.503299, val_binary_accuracy: 0.790621
{Epoch: 163} loss: 0.498370, binary_accuracy: 0.782055, val_loss: 0.501068, val_binary_accuracy: 0.785337
{Epoch: 164} loss: 0.497901, binary_accuracy: 0.779907, val_loss: 0.500371, val_binary_accuracy: 0.783355
{Epoch: 165} loss: 0.497458, binary_accuracy: 0.780073, val_loss: 0.500888, val_binary_accuracy: 0.786658
{Epoch: 166} loss: 0.496666, binary_accuracy: 0.781890, val_loss: 0.499052, val_binary_accuracy: 0.775429
{Epoch: 167} loss: 0.496164, binary_accuracy: 0.779907, val_loss: 0.499047, val_binary_accuracy: 0.784676
{Epoch: 168} loss: 0.496168, binary_accuracy: 0.781725, val_loss: 0.498528, val_binary_accuracy: 0.784676
{Epoch: 169} loss: 0.495417, binary_accuracy: 0.782882, val_loss: 0.497630, val_binary_accuracy: 0.777411
{Epoch: 170} loss: 0.495450, binary_accuracy: 0.780734, val_loss: 0.498061, val_binary_accuracy: 0.787318
{Epoch: 171} loss: 0.494312, binary_accuracy: 0.782221, val_loss: 0.497418, val_binary_accuracy: 0.787318
{Epoch: 172} loss: 0.494569, binary_accuracy: 0.779577, val_loss: 0.498003, val_binary_accuracy: 0.787318
{Epoch: 173} loss: 0.493626, binary_accuracy: 0.782716, val_loss: 0.499649, val_binary_accuracy: 0.795244
{Epoch: 174} loss: 0.493210, binary_accuracy: 0.784038, val_loss: 0.495420, val_binary_accuracy: 0.784676
{Epoch: 175} loss: 0.492522, binary_accuracy: 0.783377, val_loss: 0.496414, val_binary_accuracy: 0.789300
{Epoch: 176} loss: 0.492177, binary_accuracy: 0.782221, val_loss: 0.495464, val_binary_accuracy: 0.789300
{Epoch: 177} loss: 0.491879, binary_accuracy: 0.782551, val_loss: 0.495354, val_binary_accuracy: 0.787318
{Epoch: 178} loss: 0.491581, binary_accuracy: 0.783047, val_loss: 0.494267, val_binary_accuracy: 0.788639
{Epoch: 179} loss: 0.491176, binary_accuracy: 0.781560, val_loss: 0.494657, val_binary_accuracy: 0.788639
{Epoch: 180} loss: 0.490504, binary_accuracy: 0.784369, val_loss: 0.492786, val_binary_accuracy: 0.777411
{Epoch: 181} loss: 0.491134, binary_accuracy: 0.781229, val_loss: 0.492280, val_binary_accuracy: 0.779392
{Epoch: 182} loss: 0.489836, binary_accuracy: 0.781229, val_loss: 0.491971, val_binary_accuracy: 0.780713
{Epoch: 183} loss: 0.489634, binary_accuracy: 0.781064, val_loss: 0.492023, val_binary_accuracy: 0.785997
{Epoch: 184} loss: 0.489050, binary_accuracy: 0.784699, val_loss: 0.493130, val_binary_accuracy: 0.792602
{Epoch: 185} loss: 0.488890, binary_accuracy: 0.783873, val_loss: 0.490856, val_binary_accuracy: 0.772127
{Epoch: 186} loss: 0.488509, binary_accuracy: 0.783377, val_loss: 0.490503, val_binary_accuracy: 0.785337
{Epoch: 187} loss: 0.488183, binary_accuracy: 0.786517, val_loss: 0.490712, val_binary_accuracy: 0.762880
{Epoch: 188} loss: 0.487624, binary_accuracy: 0.781395, val_loss: 0.491611, val_binary_accuracy: 0.793263
{Epoch: 189} loss: 0.487506, binary_accuracy: 0.786847, val_loss: 0.489277, val_binary_accuracy: 0.780053
{Epoch: 190} loss: 0.487942, binary_accuracy: 0.784699, val_loss: 0.489164, val_binary_accuracy: 0.785997
{Epoch: 191} loss: 0.486961, binary_accuracy: 0.783873, val_loss: 0.488917, val_binary_accuracy: 0.788639
{Epoch: 192} loss: 0.486223, binary_accuracy: 0.786186, val_loss: 0.488093, val_binary_accuracy: 0.780053
{Epoch: 193} loss: 0.485679, binary_accuracy: 0.784864, val_loss: 0.489562, val_binary_accuracy: 0.793923
{Epoch: 194} loss: 0.486116, binary_accuracy: 0.783212, val_loss: 0.487501, val_binary_accuracy: 0.785337
{Epoch: 195} loss: 0.485425, binary_accuracy: 0.786021, val_loss: 0.487282, val_binary_accuracy: 0.785337
{Epoch: 196} loss: 0.484840, binary_accuracy: 0.786847, val_loss: 0.486741, val_binary_accuracy: 0.776750
{Epoch: 197} loss: 0.484788, binary_accuracy: 0.782882, val_loss: 0.486996, val_binary_accuracy: 0.790621
{Epoch: 198} loss: 0.484270, binary_accuracy: 0.785856, val_loss: 0.485948, val_binary_accuracy: 0.785997
{Epoch: 199} loss: 0.484031, binary_accuracy: 0.785195, val_loss: 0.486964, val_binary_accuracy: 0.793263
{Epoch: 200} loss: 0.483561, binary_accuracy: 0.785691, val_loss: 0.485274, val_binary_accuracy: 0.786658
{Epoch: 201} loss: 0.483233, binary_accuracy: 0.788830, val_loss: 0.485133, val_binary_accuracy: 0.785337
{Epoch: 202} loss: 0.482754, binary_accuracy: 0.787178, val_loss: 0.484466, val_binary_accuracy: 0.780053
{Epoch: 203} loss: 0.482997, binary_accuracy: 0.784534, val_loss: 0.486936, val_binary_accuracy: 0.796565
{Epoch: 204} loss: 0.482058, binary_accuracy: 0.787343, val_loss: 0.484764, val_binary_accuracy: 0.792602
{Epoch: 205} loss: 0.482012, binary_accuracy: 0.783708, val_loss: 0.484470, val_binary_accuracy: 0.793923
{Epoch: 206} loss: 0.481783, binary_accuracy: 0.788665, val_loss: 0.483048, val_binary_accuracy: 0.785997
{Epoch: 207} loss: 0.481509, binary_accuracy: 0.786186, val_loss: 0.483506, val_binary_accuracy: 0.791942
{Epoch: 208} loss: 0.481046, binary_accuracy: 0.787013, val_loss: 0.482539, val_binary_accuracy: 0.787318
{Epoch: 209} loss: 0.480911, binary_accuracy: 0.788004, val_loss: 0.482977, val_binary_accuracy: 0.791942
{Epoch: 210} loss: 0.480518, binary_accuracy: 0.789161, val_loss: 0.481753, val_binary_accuracy: 0.787979
{Epoch: 211} loss: 0.480468, binary_accuracy: 0.787839, val_loss: 0.481457, val_binary_accuracy: 0.784016
{Epoch: 212} loss: 0.479573, binary_accuracy: 0.787343, val_loss: 0.481213, val_binary_accuracy: 0.787318
{Epoch: 213} loss: 0.479319, binary_accuracy: 0.788500, val_loss: 0.481189, val_binary_accuracy: 0.791281
{Epoch: 214} loss: 0.479390, binary_accuracy: 0.787013, val_loss: 0.480585, val_binary_accuracy: 0.782034
{Epoch: 215} loss: 0.479220, binary_accuracy: 0.784534, val_loss: 0.482804, val_binary_accuracy: 0.799207
{Epoch: 216} loss: 0.478412, binary_accuracy: 0.789326, val_loss: 0.480631, val_binary_accuracy: 0.793923
{Epoch: 217} loss: 0.478243, binary_accuracy: 0.789491, val_loss: 0.479675, val_binary_accuracy: 0.787979
{Epoch: 218} loss: 0.477861, binary_accuracy: 0.787673, val_loss: 0.479292, val_binary_accuracy: 0.787318
{Epoch: 219} loss: 0.477879, binary_accuracy: 0.787508, val_loss: 0.479407, val_binary_accuracy: 0.792602
{Epoch: 220} loss: 0.477484, binary_accuracy: 0.789822, val_loss: 0.479247, val_binary_accuracy: 0.793923
{Epoch: 221} loss: 0.477734, binary_accuracy: 0.791639, val_loss: 0.478374, val_binary_accuracy: 0.787318
{Epoch: 222} loss: 0.476949, binary_accuracy: 0.789326, val_loss: 0.478536, val_binary_accuracy: 0.793923
{Epoch: 223} loss: 0.476804, binary_accuracy: 0.787178, val_loss: 0.478526, val_binary_accuracy: 0.796565
{Epoch: 224} loss: 0.476021, binary_accuracy: 0.790648, val_loss: 0.479076, val_binary_accuracy: 0.799868
{Epoch: 225} loss: 0.475776, binary_accuracy: 0.789491, val_loss: 0.477223, val_binary_accuracy: 0.793923
{Epoch: 226} loss: 0.475893, binary_accuracy: 0.791639, val_loss: 0.476662, val_binary_accuracy: 0.787318
{Epoch: 227} loss: 0.475300, binary_accuracy: 0.789656, val_loss: 0.476433, val_binary_accuracy: 0.787318
{Epoch: 228} loss: 0.475735, binary_accuracy: 0.791474, val_loss: 0.476077, val_binary_accuracy: 0.787318
{Epoch: 229} loss: 0.474910, binary_accuracy: 0.790648, val_loss: 0.476246, val_binary_accuracy: 0.795905
{Epoch: 230} loss: 0.474590, binary_accuracy: 0.788169, val_loss: 0.476224, val_binary_accuracy: 0.797886
{Epoch: 231} loss: 0.474049, binary_accuracy: 0.794118, val_loss: 0.475171, val_binary_accuracy: 0.787318
{Epoch: 232} loss: 0.474373, binary_accuracy: 0.791804, val_loss: 0.476360, val_binary_accuracy: 0.801189
{Epoch: 233} loss: 0.473982, binary_accuracy: 0.790317, val_loss: 0.475333, val_binary_accuracy: 0.797886
{Epoch: 234} loss: 0.473330, binary_accuracy: 0.793457, val_loss: 0.475036, val_binary_accuracy: 0.797886
{Epoch: 235} loss: 0.473510, binary_accuracy: 0.792465, val_loss: 0.474694, val_binary_accuracy: 0.799207
